timestamp,transaction_type,channel,amount_band,hour_of_day,recent_transaction_count,minutes_since_previous_transaction,device_change,distance_from_recent_pattern,recent_failed_transaction_count,manual_review_required
2025-01-07T15:48:00Z,bill_payment,atm,under_25,11,4,124.96,true,0.235,1,0
2025-01-07T16:05:00Z,bill_payment,web,500_to_999,0,4,53.28,false,0.296,1,1
2025-01-07T16:22:00Z,bill_payment,mobile,under_25,15,6,9.64,false,0.454,0,0
2025-01-07T16:39:00Z,internal_transfer,mobile,2500_plus,21,3,5.77,false,0.363,1,0
2025-01-07T16:56:00Z,debit_purchase,atm,25_to_99,9,4,89.34,false,0.194,0,0
2025-01-07T17:13:00Z,debit_purchase,mobile,1000_to_2499,19,2,18.07,false,0.116,0,1
2025-01-07T17:30:00Z,debit_purchase,web,1000_to_2499,0,3,49.10,false,0.111,0,1
2025-01-07T17:47:00Z,internal_transfer,mobile,100_to_499,7,1,73.10,true,0.600,0,1
2025-01-07T18:04:00Z,deposit,mobile,25_to_99,22,4,76.16,false,0.432,0,1
2025-01-07T18:21:00Z,internal_transfer,branch_assisted,100_to_499,23,2,31.02,false,0.033,0,0
2025-01-07T18:38:00Z,deposit,web,100_to_499,21,1,13.46,false,0.209,0,0
2025-01-07T18:55:00Z,debit_purchase,web,500_to_999,17,2,65.95,false,0.244,0,0
2025-01-07T19:12:00Z,bill_payment,web,under_25,7,2,11.80,false,0.038,1,0
2025-01-07T19:29:00Z,deposit,web,25_to_99,2,0,32.62,false,0.145,0,1
2025-01-07T19:46:00Z,debit_purchase,web,100_to_499,22,5,15.97,true,0.142,0,0
2025-01-07T20:03:00Z,debit_purchase,mobile,500_to_999,7,6,49.83,false,0.147,0,0
2025-01-07T20:20:00Z,internal_transfer,mobile,25_to_99,6,4,1.96,false,0.399,0,0
2025-01-07T20:37:00Z,external_transfer,mobile,100_to_499,9,4,13.52,false,0.269,1,0
2025-01-07T20:54:00Z,bill_payment,mobile,under_25,13,2,51.48,false,0.495,0,0
2025-01-07T21:11:00Z,debit_purchase,mobile,25_to_99,23,3,10.74,false,0.343,1,0
2025-01-07T21:28:00Z,deposit,mobile,under_25,7,2,24.83,false,0.188,1,0
2025-01-07T21:45:00Z,external_transfer,mobile,25_to_99,9,1,55.58,false,0.340,0,0
2025-01-07T22:02:00Z,deposit,mobile,25_to_99,2,2,34.78,false,0.150,0,1
2025-01-07T22:19:00Z,bill_payment,branch_assisted,500_to_999,15,2,79.20,false,0.342,0,0
2025-01-07T22:36:00Z,debit_purchase,mobile,100_to_499,19,2,56.11,true,0.407,1,0
2025-01-07T22:53:00Z,internal_transfer,web,100_to_499,11,4,19.72,false,0.321,0,0
2025-01-07T23:10:00Z,internal_transfer,atm,25_to_99,11,5,26.22,false,0.338,0,0
2025-01-07T23:27:00Z,bill_payment,branch_assisted,500_to_999,19,3,64.96,false,0.224,0,1
2025-01-07T23:44:00Z,bill_payment,mobile,under_25,5,3,6.63,true,0.485,1,1
2025-01-08T00:01:00Z,external_transfer,mobile,under_25,7,7,21.20,false,0.296,0,1
2025-01-08T00:18:00Z,debit_purchase,mobile,25_to_99,3,1,195.77,false,0.100,0,0
2025-01-08T00:35:00Z,atm_withdrawal,mobile,25_to_99,14,0,63.08,false,0.210,1,0
2025-01-08T00:52:00Z,external_transfer,web,1000_to_2499,9,4,20.47,false,0.188,0,0
2025-01-08T01:09:00Z,bill_payment,web,100_to_499,7,7,7.92,true,0.286,0,0
2025-01-08T01:26:00Z,debit_purchase,branch_assisted,1000_to_2499,19,1,2.70,false,0.498,0,0
2025-01-08T01:43:00Z,external_transfer,mobile,25_to_99,18,1,15.68,false,0.479,0,0
2025-01-08T02:00:00Z,debit_purchase,mobile,2500_plus,12,1,55.35,false,0.165,0,0
2025-01-08T02:17:00Z,atm_withdrawal,mobile,2500_plus,9,2,110.76,false,0.038,0,0
2025-01-08T02:34:00Z,bill_payment,mobile,100_to_499,3,3,44.60,false,0.622,0,0
2025-01-08T02:51:00Z,bill_payment,branch_assisted,100_to_499,3,1,32.11,false,0.248,0,0
2025-01-08T03:08:00Z,debit_purchase,mobile,25_to_99,3,0,79.83,false,0.350,0,0
2025-01-08T03:25:00Z,bill_payment,web,500_to_999,5,1,46.70,false,0.595,0,0
2025-01-08T03:42:00Z,internal_transfer,web,25_to_99,17,1,63.93,false,0.647,0,0
2025-01-08T03:59:00Z,debit_purchase,mobile,25_to_99,19,0,9.23,false,0.296,0,0
2025-01-08T04:16:00Z,bill_payment,mobile,100_to_499,5,1,22.66,false,0.166,2,0
2025-01-08T04:33:00Z,bill_payment,mobile,500_to_999,21,4,8.24,false,0.319,0,0
2025-01-08T04:50:00Z,atm_withdrawal,web,25_to_99,8,4,5.29,false,0.147,0,0
2025-01-08T05:07:00Z,debit_purchase,atm,500_to_999,18,4,74.97,false,0.315,0,0
2025-01-08T05:24:00Z,deposit,mobile,under_25,22,4,10.57,false,0.207,1,1
2025-01-08T05:41:00Z,debit_purchase,web,100_to_499,4,1,14.47,false,0.497,0,1
2025-01-08T05:58:00Z,internal_transfer,web,100_to_499,1,1,108.13,false,0.707,0,0
2025-01-08T06:15:00Z,internal_transfer,mobile,25_to_99,12,3,83.65,false,0.223,0,0
2025-01-08T06:32:00Z,internal_transfer,web,500_to_999,8,1,23.29,false,0.125,0,0
2025-01-08T06:49:00Z,debit_purchase,atm,25_to_99,9,3,11.48,false,0.308,1,1
2025-01-08T07:06:00Z,internal_transfer,mobile,25_to_99,4,2,65.52,false,0.470,1,1
2025-01-08T07:23:00Z,external_transfer,web,25_to_99,5,0,125.92,false,0.663,0,0
2025-01-08T07:40:00Z,internal_transfer,mobile,500_to_999,1,3,122.71,true,0.293,0,0
2025-01-08T07:57:00Z,debit_purchase,mobile,100_to_499,7,4,1.61,true,0.327,0,0
2025-01-08T08:14:00Z,debit_purchase,web,25_to_99,5,1,112.08,false,0.061,1,0
2025-01-08T08:31:00Z,internal_transfer,mobile,under_25,13,2,13.43,false,0.527,0,0
2025-01-08T08:48:00Z,internal_transfer,branch_assisted,25_to_99,11,1,3.46,true,0.414,1,0
2025-01-08T09:05:00Z,external_transfer,mobile,25_to_99,14,0,27.81,false,0.029,1,0
2025-01-08T09:22:00Z,bill_payment,mobile,500_to_999,3,1,13.21,false,0.368,0,0
2025-01-08T09:39:00Z,bill_payment,atm,100_to_499,19,1,2.64,false,0.122,0,0
2025-01-08T09:56:00Z,atm_withdrawal,mobile,500_to_999,9,4,25.48,false,0.466,1,1
2025-01-08T10:13:00Z,debit_purchase,web,under_25,23,2,34.93,false,0.210,0,1
2025-01-08T10:30:00Z,external_transfer,web,25_to_99,17,4,10.29,false,0.299,0,0
2025-01-08T10:47:00Z,debit_purchase,branch_assisted,25_to_99,22,3,12.94,true,0.095,0,0
2025-01-08T11:04:00Z,debit_purchase,mobile,100_to_499,15,4,23.42,false,0.179,0,1
2025-01-08T11:21:00Z,debit_purchase,web,25_to_99,20,3,2.85,false,0.329,0,0
2025-01-08T11:38:00Z,internal_transfer,web,2500_plus,22,6,4.04,true,0.113,0,0
2025-01-08T11:55:00Z,bill_payment,mobile,100_to_499,7,4,23.62,false,0.312,0,0
2025-01-08T12:12:00Z,bill_payment,web,100_to_499,23,3,15.42,false,0.263,0,0
2025-01-08T12:29:00Z,atm_withdrawal,web,25_to_99,9,2,16.03,false,0.191,0,0
2025-01-08T12:46:00Z,atm_withdrawal,mobile,25_to_99,15,3,50.56,true,0.404,1,0
2025-01-08T13:03:00Z,atm_withdrawal,branch_assisted,100_to_499,23,3,163.29,false,0.260,0,1
2025-01-08T13:20:00Z,debit_purchase,web,25_to_99,0,2,94.16,false,0.121,1,0
2025-01-08T13:37:00Z,deposit,web,500_to_999,16,5,11.47,true,0.458,0,1
2025-01-08T13:54:00Z,internal_transfer,atm,100_to_499,2,1,95.60,true,0.188,0,0
2025-01-08T14:11:00Z,external_transfer,mobile,25_to_99,1,4,30.28,false,0.088,0,0
2025-01-08T14:28:00Z,bill_payment,mobile,100_to_499,20,3,5.37,false,0.314,1,0
2025-01-08T14:45:00Z,debit_purchase,mobile,25_to_99,23,1,34.00,false,0.301,1,0
2025-01-08T15:02:00Z,debit_purchase,mobile,under_25,15,1,20.28,false,0.086,1,0
2025-01-08T15:19:00Z,external_transfer,branch_assisted,under_25,10,2,26.18,true,0.481,1,0
2025-01-08T15:36:00Z,atm_withdrawal,web,25_to_99,22,4,195.46,false,0.075,0,0
2025-01-08T15:53:00Z,bill_payment,mobile,100_to_499,17,2,0.50,false,0.306,0,1
2025-01-08T16:10:00Z,debit_purchase,branch_assisted,25_to_99,2,3,38.10,false,0.246,1,0
2025-01-08T16:27:00Z,external_transfer,web,100_to_499,14,2,44.92,false,0.292,1,0
2025-01-08T16:44:00Z,debit_purchase,web,under_25,7,2,22.73,true,0.329,0,0
2025-01-08T17:01:00Z,debit_purchase,mobile,2500_plus,10,3,8.25,false,0.126,0,0
2025-01-08T17:18:00Z,atm_withdrawal,branch_assisted,25_to_99,17,4,30.18,false,0.174,0,0
2025-01-08T17:35:00Z,bill_payment,web,2500_plus,4,2,13.45,false,0.337,2,0
2025-01-08T17:52:00Z,deposit,branch_assisted,2500_plus,21,0,2.51,false,0.116,0,0
2025-01-08T18:09:00Z,deposit,mobile,25_to_99,18,3,127.49,false,0.117,0,0
2025-01-08T18:26:00Z,deposit,web,under_25,17,2,12.31,false,0.404,0,1
2025-01-08T18:43:00Z,internal_transfer,mobile,100_to_499,4,3,151.33,false,0.128,0,1
2025-01-08T19:00:00Z,bill_payment,web,25_to_99,16,3,12.20,false,0.119,0,0
2025-01-08T19:17:00Z,external_transfer,atm,under_25,16,1,44.59,false,0.504,0,1
2025-01-08T19:34:00Z,deposit,web,100_to_499,5,3,12.33,false,0.236,0,0
2025-01-08T19:51:00Z,internal_transfer,mobile,25_to_99,3,5,20.49,false,0.456,0,1
2025-01-08T20:08:00Z,atm_withdrawal,atm,500_to_999,5,2,115.95,false,0.164,0,0
2025-01-08T20:25:00Z,external_transfer,mobile,100_to_499,17,7,89.07,false,0.198,1,0
2025-01-08T20:42:00Z,internal_transfer,mobile,100_to_499,2,2,7.01,true,0.510,0,0
2025-01-08T20:59:00Z,bill_payment,branch_assisted,25_to_99,2,2,113.35,true,0.384,0,0
2025-01-08T21:16:00Z,deposit,mobile,2500_plus,17,0,30.86,false,0.469,0,0
2025-01-08T21:33:00Z,external_transfer,mobile,25_to_99,10,3,18.54,false,0.141,0,0
2025-01-08T21:50:00Z,debit_purchase,mobile,2500_plus,20,1,33.80,false,0.088,1,0
2025-01-08T22:07:00Z,external_transfer,branch_assisted,100_to_499,5,0,63.88,false,0.232,0,0
2025-01-08T22:24:00Z,bill_payment,mobile,100_to_499,19,2,68.45,false,0.098,0,0
2025-01-08T22:41:00Z,external_transfer,atm,100_to_499,14,3,28.04,false,0.197,0,0
2025-01-08T22:58:00Z,external_transfer,mobile,500_to_999,23,0,43.60,false,0.132,0,0
2025-01-08T23:15:00Z,internal_transfer,mobile,25_to_99,9,2,71.41,false,0.252,0,0
2025-01-08T23:32:00Z,external_transfer,mobile,25_to_99,13,1,67.82,false,0.451,1,0
2025-01-08T23:49:00Z,deposit,web,100_to_499,10,1,24.40,false,0.239,1,0
2025-01-09T00:06:00Z,bill_payment,mobile,under_25,4,0,8.04,false,0.401,0,0
2025-01-09T00:23:00Z,deposit,mobile,25_to_99,11,3,105.03,false,0.575,0,0
2025-01-09T00:40:00Z,debit_purchase,atm,2500_plus,16,2,8.48,false,0.126,0,0
2025-01-09T00:57:00Z,external_transfer,atm,25_to_99,18,1,26.70,false,0.055,0,1
2025-01-09T01:14:00Z,debit_purchase,mobile,500_to_999,21,0,20.53,false,0.453,1,1
2025-01-09T01:31:00Z,debit_purchase,mobile,25_to_99,4,4,22.90,false,0.525,1,1
2025-01-09T01:48:00Z,debit_purchase,mobile,under_25,5,3,95.74,false,0.506,0,1
2025-01-09T02:05:00Z,internal_transfer,mobile,25_to_99,2,3,7.98,false,0.204,0,0
2025-01-09T02:22:00Z,atm_withdrawal,mobile,25_to_99,14,5,6.16,false,0.079,0,1
2025-01-09T02:39:00Z,internal_transfer,mobile,100_to_499,3,3,151.33,false,0.427,1,1
2025-01-09T02:56:00Z,internal_transfer,atm,under_25,9,1,123.69,true,0.270,0,0
2025-01-09T03:13:00Z,debit_purchase,branch_assisted,under_25,6,2,13.82,false,0.478,0,0
2025-01-09T03:30:00Z,internal_transfer,mobile,25_to_99,6,1,19.10,false,0.356,2,1
2025-01-09T03:47:00Z,debit_purchase,mobile,25_to_99,18,2,13.32,false,0.317,0,0
2025-01-09T04:04:00Z,atm_withdrawal,web,25_to_99,2,3,31.93,true,0.098,0,1
2025-01-09T04:21:00Z,internal_transfer,mobile,25_to_99,6,7,1.65,false,0.307,0,0
2025-01-09T04:38:00Z,internal_transfer,branch_assisted,25_to_99,1,4,7.66,true,0.576,0,1
2025-01-09T04:55:00Z,internal_transfer,web,under_25,14,5,69.74,false,0.495,0,1
2025-01-09T05:12:00Z,debit_purchase,mobile,25_to_99,15,5,36.41,false,0.033,1,0
2025-01-09T05:29:00Z,debit_purchase,mobile,under_25,12,2,64.85,true,0.666,1,0
2025-01-09T05:46:00Z,debit_purchase,mobile,under_25,13,3,25.19,false,0.279,1,0
2025-01-09T06:03:00Z,internal_transfer,web,25_to_99,13,3,73.03,false,0.346,0,0
2025-01-09T06:20:00Z,bill_payment,mobile,1000_to_2499,13,3,12.09,false,0.549,0,0
2025-01-09T06:37:00Z,internal_transfer,mobile,under_25,17,1,55.80,false,0.320,2,1
2025-01-09T06:54:00Z,debit_purchase,atm,2500_plus,17,4,32.11,false,0.154,0,1
2025-01-09T07:11:00Z,bill_payment,web,25_to_99,4,2,17.99,false,0.151,0,0
2025-01-09T07:28:00Z,bill_payment,mobile,under_25,23,3,24.80,false,0.238,1,1
2025-01-09T07:45:00Z,deposit,mobile,100_to_499,6,2,2.48,true,0.234,0,0
2025-01-09T08:02:00Z,debit_purchase,web,1000_to_2499,13,5,26.88,false,0.214,1,0
2025-01-09T08:19:00Z,debit_purchase,mobile,100_to_499,8,2,66.17,false,0.135,0,0
2025-01-09T08:36:00Z,atm_withdrawal,mobile,500_to_999,11,3,131.45,false,0.349,0,0
2025-01-09T08:53:00Z,debit_purchase,atm,25_to_99,10,1,2.18,false,0.110,1,0
2025-01-09T09:10:00Z,deposit,mobile,500_to_999,3,3,16.08,false,0.333,1,0
2025-01-09T09:27:00Z,atm_withdrawal,web,under_25,17,1,4.96,false,0.140,1,0
2025-01-09T09:44:00Z,debit_purchase,web,500_to_999,1,1,48.50,true,0.185,0,0
2025-01-09T10:01:00Z,debit_purchase,mobile,under_25,16,0,66.20,false,0.201,0,0
2025-01-09T10:18:00Z,atm_withdrawal,mobile,100_to_499,19,2,17.84,false,0.261,0,0
2025-01-09T10:35:00Z,debit_purchase,atm,1000_to_2499,13,4,29.78,false,0.237,0,0
2025-01-09T10:52:00Z,atm_withdrawal,web,100_to_499,20,1,30.92,false,0.228,0,0
2025-01-09T11:09:00Z,deposit,mobile,100_to_499,13,4,13.71,false,0.735,0,0
2025-01-09T11:26:00Z,debit_purchase,mobile,25_to_99,4,2,165.63,false,0.316,0,0
2025-01-09T11:43:00Z,deposit,atm,500_to_999,12,1,7.59,false,0.134,0,0
2025-01-09T12:00:00Z,debit_purchase,mobile,under_25,5,4,53.42,false,0.020,0,0
2025-01-09T12:17:00Z,debit_purchase,mobile,100_to_499,23,4,31.25,false,0.091,0,0
2025-01-09T12:34:00Z,external_transfer,branch_assisted,under_25,21,4,1.77,false,0.651,2,1
2025-01-09T12:51:00Z,atm_withdrawal,mobile,1000_to_2499,6,4,13.24,false,0.107,1,0
2025-01-09T13:08:00Z,debit_purchase,atm,25_to_99,13,1,12.33,false,0.072,0,0
2025-01-09T13:25:00Z,atm_withdrawal,mobile,25_to_99,2,5,8.60,true,0.410,0,0
2025-01-09T13:42:00Z,debit_purchase,web,100_to_499,8,5,10.49,false,0.160,0,0
2025-01-09T13:59:00Z,bill_payment,mobile,500_to_999,15,0,19.81,false,0.317,0,0
2025-01-09T14:16:00Z,atm_withdrawal,mobile,100_to_499,20,1,57.48,true,0.287,0,0
2025-01-09T14:33:00Z,atm_withdrawal,mobile,500_to_999,18,3,12.84,false,0.069,1,1
2025-01-09T14:50:00Z,external_transfer,mobile,100_to_499,6,6,30.66,false,0.112,0,0
2025-01-09T15:07:00Z,deposit,branch_assisted,500_to_999,1,1,129.33,false,0.315,1,0
2025-01-09T15:24:00Z,debit_purchase,mobile,under_25,18,1,0.76,false,0.358,0,0
2025-01-09T15:41:00Z,debit_purchase,branch_assisted,100_to_499,2,3,21.90,false,0.414,2,0
2025-01-09T15:58:00Z,internal_transfer,web,under_25,0,1,45.02,false,0.280,0,0
2025-01-09T16:15:00Z,debit_purchase,web,100_to_499,0,3,5.76,false,0.230,0,1
2025-01-09T16:32:00Z,external_transfer,mobile,1000_to_2499,9,4,0.69,false,0.213,0,1
2025-01-09T16:49:00Z,external_transfer,atm,100_to_499,5,4,4.50,true,0.217,2,1
2025-01-09T17:06:00Z,bill_payment,mobile,2500_plus,10,1,28.48,false,0.347,0,0
2025-01-09T17:23:00Z,atm_withdrawal,mobile,1000_to_2499,9,3,47.37,true,0.323,0,0
2025-01-09T17:40:00Z,bill_payment,atm,25_to_99,5,5,18.48,false,0.112,0,0
2025-01-09T17:57:00Z,deposit,atm,100_to_499,22,3,10.69,false,0.201,0,1
2025-01-09T18:14:00Z,debit_purchase,web,100_to_499,15,3,63.35,false,0.115,0,0
2025-01-09T18:31:00Z,external_transfer,mobile,25_to_99,9,4,72.98,false,0.261,2,1
2025-01-09T18:48:00Z,bill_payment,mobile,1000_to_2499,15,2,1.89,false,0.266,0,0
2025-01-09T19:05:00Z,debit_purchase,mobile,25_to_99,0,2,6.99,false,0.036,1,1
2025-01-09T19:22:00Z,internal_transfer,branch_assisted,100_to_499,2,2,0.69,true,0.242,0,0
2025-01-09T19:39:00Z,internal_transfer,branch_assisted,25_to_99,20,0,4.14,false,0.376,1,0
2025-01-09T19:56:00Z,debit_purchase,mobile,under_25,14,2,91.57,false,0.072,0,0
2025-01-09T20:13:00Z,internal_transfer,web,25_to_99,18,3,20.86,false,0.201,2,1
2025-01-09T20:30:00Z,debit_purchase,web,1000_to_2499,11,4,194.95,false,0.310,0,0
2025-01-09T20:47:00Z,bill_payment,mobile,25_to_99,7,2,29.71,false,0.366,0,0
2025-01-09T21:04:00Z,atm_withdrawal,web,under_25,4,5,34.15,false,0.499,0,1
2025-01-09T21:21:00Z,internal_transfer,web,100_to_499,0,2,159.83,false,0.316,0,1
2025-01-09T21:38:00Z,debit_purchase,mobile,2500_plus,15,4,32.34,false,0.286,0,0
2025-01-09T21:55:00Z,external_transfer,atm,100_to_499,13,4,127.93,false,0.256,1,0
2025-01-09T22:12:00Z,debit_purchase,mobile,under_25,10,1,103.27,false,0.593,0,0
2025-01-09T22:29:00Z,bill_payment,atm,100_to_499,17,1,7.89,false,0.307,0,0
2025-01-09T22:46:00Z,deposit,web,under_25,10,1,162.70,false,0.251,0,0
2025-01-09T23:03:00Z,debit_purchase,mobile,25_to_99,15,1,33.58,true,0.352,0,0
2025-01-09T23:20:00Z,bill_payment,branch_assisted,under_25,9,0,8.50,true,0.346,1,0
2025-01-09T23:37:00Z,bill_payment,web,under_25,1,2,86.97,false,0.084,0,0
2025-01-09T23:54:00Z,debit_purchase,mobile,under_25,2,2,22.85,false,0.239,0,0
2025-01-10T00:11:00Z,internal_transfer,mobile,under_25,3,1,9.62,false,0.320,1,0
2025-01-10T00:28:00Z,bill_payment,mobile,25_to_99,18,1,15.65,false,0.291,1,0
2025-01-10T00:45:00Z,atm_withdrawal,mobile,100_to_499,0,2,13.30,false,0.147,1,0
2025-01-10T01:02:00Z,debit_purchase,mobile,100_to_499,8,2,227.37,false,0.508,0,0
2025-01-10T01:19:00Z,debit_purchase,mobile,500_to_999,21,2,48.51,false,0.020,0,0
2025-01-10T01:36:00Z,bill_payment,mobile,2500_plus,22,3,51.62,false,0.218,0,0
2025-01-10T01:53:00Z,bill_payment,mobile,25_to_99,15,4,9.67,false,0.185,1,0
2025-01-10T02:10:00Z,bill_payment,atm,25_to_99,21,2,14.34,false,0.466,0,1
2025-01-10T02:27:00Z,debit_purchase,mobile,2500_plus,19,1,39.82,false,0.170,0,0
2025-01-10T02:44:00Z,bill_payment,web,500_to_999,1,4,10.69,false,0.361,0,0
2025-01-10T03:01:00Z,external_transfer,mobile,25_to_99,14,3,13.74,false,0.125,0,0
2025-01-10T03:18:00Z,bill_payment,web,under_25,6,2,45.51,false,0.213,0,0
2025-01-10T03:35:00Z,internal_transfer,branch_assisted,25_to_99,6,2,138.55,false,0.521,0,1
2025-01-10T03:52:00Z,debit_purchase,atm,500_to_999,13,1,97.44,false,0.042,1,0
2025-01-10T04:09:00Z,debit_purchase,web,500_to_999,3,3,38.13,false,0.442,0,0
2025-01-10T04:26:00Z,bill_payment,mobile,1000_to_2499,13,2,61.93,false,0.617,1,1
2025-01-10T04:43:00Z,bill_payment,atm,under_25,11,2,159.29,false,0.401,0,0
2025-01-10T05:00:00Z,atm_withdrawal,web,25_to_99,2,4,27.64,false,0.213,0,0
2025-01-10T05:17:00Z,external_transfer,web,25_to_99,13,4,56.82,false,0.291,0,0
2025-01-10T05:34:00Z,debit_purchase,branch_assisted,100_to_499,5,1,3.14,false,0.232,0,0
2025-01-10T05:51:00Z,debit_purchase,mobile,500_to_999,19,2,63.17,false,0.280,0,0
2025-01-10T06:08:00Z,bill_payment,mobile,100_to_499,1,5,7.61,false,0.505,0,1
2025-01-10T06:25:00Z,atm_withdrawal,web,25_to_99,1,1,6.94,false,0.206,0,0
2025-01-10T06:42:00Z,bill_payment,mobile,under_25,0,2,2.39,false,0.059,0,0
2025-01-10T06:59:00Z,debit_purchase,web,25_to_99,20,3,16.99,true,0.129,2,0
2025-01-10T07:16:00Z,atm_withdrawal,mobile,25_to_99,6,2,87.67,false,0.633,1,0
2025-01-10T07:33:00Z,bill_payment,web,100_to_499,13,1,24.92,true,0.148,0,0
2025-01-10T07:50:00Z,bill_payment,mobile,500_to_999,19,4,26.39,false,0.588,0,0
2025-01-10T08:07:00Z,internal_transfer,mobile,1000_to_2499,15,2,32.10,false,0.495,1,0
2025-01-10T08:24:00Z,debit_purchase,web,25_to_99,8,0,5.51,false,0.172,0,0
2025-01-10T08:41:00Z,debit_purchase,web,under_25,4,2,67.94,false,0.289,0,0
2025-01-10T08:58:00Z,debit_purchase,atm,100_to_499,16,3,7.21,false,0.267,0,1
2025-01-10T09:15:00Z,atm_withdrawal,mobile,under_25,16,4,6.81,false,0.136,1,0
2025-01-10T09:32:00Z,bill_payment,mobile,25_to_99,11,2,75.90,false,0.017,0,0
2025-01-10T09:49:00Z,debit_purchase,web,100_to_499,8,4,89.99,false,0.373,0,1
2025-01-10T10:06:00Z,internal_transfer,web,100_to_499,14,3,4.39,false,0.128,0,0
2025-01-10T10:23:00Z,bill_payment,web,100_to_499,8,4,8.50,false,0.263,0,1
2025-01-10T10:40:00Z,bill_payment,web,under_25,1,3,13.52,false,0.146,0,0
2025-01-10T10:57:00Z,debit_purchase,mobile,100_to_499,11,2,12.35,false,0.200,1,0
2025-01-10T11:14:00Z,internal_transfer,web,100_to_499,23,1,24.95,false,0.201,1,0
2025-01-10T11:31:00Z,internal_transfer,web,under_25,6,1,87.51,false,0.496,0,0
2025-01-10T11:48:00Z,bill_payment,web,100_to_499,20,4,7.94,false,0.106,0,0
2025-01-10T12:05:00Z,internal_transfer,web,under_25,17,0,20.60,false,0.463,1,0
2025-01-10T12:22:00Z,internal_transfer,mobile,1000_to_2499,4,1,61.49,false,0.483,0,1
2025-01-10T12:39:00Z,debit_purchase,web,100_to_499,8,3,54.62,true,0.293,0,1
2025-01-10T12:56:00Z,debit_purchase,web,under_25,16,3,2.45,true,0.202,2,0
2025-01-10T13:13:00Z,debit_purchase,web,500_to_999,5,1,81.45,false,0.172,0,1
2025-01-10T13:30:00Z,external_transfer,web,2500_plus,9,3,10.08,false,0.587,0,0
2025-01-10T13:47:00Z,internal_transfer,atm,25_to_99,3,2,52.91,false,0.349,0,0
2025-01-10T14:04:00Z,debit_purchase,mobile,1000_to_2499,15,1,13.86,false,0.591,0,0
2025-01-10T14:21:00Z,debit_purchase,mobile,100_to_499,2,1,260.50,false,0.194,2,1
2025-01-10T14:38:00Z,internal_transfer,mobile,under_25,2,1,26.89,false,0.371,0,0
2025-01-10T14:55:00Z,internal_transfer,mobile,25_to_99,3,2,25.28,false,0.283,0,0
2025-01-10T15:12:00Z,atm_withdrawal,mobile,under_25,14,2,1.61,false,0.487,1,1
2025-01-10T15:29:00Z,internal_transfer,atm,100_to_499,1,1,11.91,false,0.345,2,0
2025-01-10T15:46:00Z,debit_purchase,web,100_to_499,18,1,11.10,false,0.453,0,0
2025-01-10T16:03:00Z,atm_withdrawal,mobile,25_to_99,12,2,47.69,false,0.332,1,0
2025-01-10T16:20:00Z,internal_transfer,web,500_to_999,3,0,62.65,false,0.229,0,0
2025-01-10T16:37:00Z,external_transfer,web,25_to_99,8,0,2.13,false,0.280,1,1
2025-01-10T16:54:00Z,bill_payment,atm,under_25,13,3,40.40,true,0.344,1,1
2025-01-10T17:11:00Z,internal_transfer,atm,100_to_499,1,3,4.13,false,0.341,0,0
2025-01-10T17:28:00Z,atm_withdrawal,mobile,1000_to_2499,19,5,35.41,false,0.157,0,0
2025-01-10T17:45:00Z,internal_transfer,mobile,100_to_499,16,1,7.31,true,0.190,0,0
2025-01-10T18:02:00Z,debit_purchase,web,25_to_99,7,4,11.76,false,0.102,2,0
2025-01-10T18:19:00Z,bill_payment,web,1000_to_2499,10,2,42.51,false,0.860,1,1
2025-01-10T18:36:00Z,internal_transfer,mobile,500_to_999,16,4,9.81,false,0.321,0,0
2025-01-10T18:53:00Z,deposit,branch_assisted,25_to_99,20,3,49.71,false,0.528,0,0
2025-01-10T19:10:00Z,debit_purchase,mobile,100_to_499,14,3,4.80,false,0.041,2,1
2025-01-10T19:27:00Z,internal_transfer,mobile,100_to_499,2,4,54.96,false,0.442,1,1
2025-01-10T19:44:00Z,debit_purchase,mobile,under_25,11,1,9.58,false,0.258,0,0
2025-01-10T20:01:00Z,deposit,branch_assisted,100_to_499,6,2,81.91,false,0.034,0,0
2025-01-10T20:18:00Z,deposit,web,25_to_99,19,4,96.33,true,0.116,0,0
2025-01-10T20:35:00Z,external_transfer,web,under_25,10,2,15.96,false,0.367,0,1
2025-01-10T20:52:00Z,debit_purchase,mobile,1000_to_2499,6,1,40.39,false,0.115,0,0
2025-01-10T21:09:00Z,debit_purchase,web,100_to_499,5,5,0.55,false,0.569,0,1
2025-01-10T21:26:00Z,bill_payment,web,25_to_99,16,3,60.67,false,0.045,0,0
2025-01-10T21:43:00Z,bill_payment,web,25_to_99,9,1,55.86,false,0.467,0,1
2025-01-10T22:00:00Z,debit_purchase,mobile,100_to_499,13,2,27.93,false,0.443,1,1
2025-01-10T22:17:00Z,internal_transfer,mobile,1000_to_2499,22,5,11.17,false,0.251,0,0
2025-01-10T22:34:00Z,atm_withdrawal,mobile,100_to_499,11,3,1.04,true,0.138,0,0
2025-01-10T22:51:00Z,internal_transfer,web,25_to_99,15,4,6.52,true,0.132,0,1
2025-01-10T23:08:00Z,internal_transfer,branch_assisted,100_to_499,15,3,40.89,false,0.184,0,0
2025-01-10T23:25:00Z,debit_purchase,mobile,100_to_499,7,1,107.79,false,0.147,0,0
2025-01-10T23:42:00Z,debit_purchase,web,under_25,22,1,20.16,true,0.257,0,0
2025-01-10T23:59:00Z,external_transfer,mobile,100_to_499,20,2,19.91,false,0.020,0,0
