timestamp,transaction_type,channel,amount_band,hour_of_day,recent_transaction_count,minutes_since_previous_transaction,device_change,distance_from_recent_pattern
2026-06-03T12:55:00Z,debit_purchase,mobile,under_25,12,2,194.37,false,0.346
2026-06-03T12:59:00Z,bill_payment,mobile,500_to_999,12,3,32.72,false,0.079
2026-06-03T14:07:00Z,bill_payment,web,100_to_499,14,2,67.74,false,0.156
2026-06-04T14:22:00Z,internal_transfer,web,1000_to_2499,14,2,84.07,true,0.490
2026-06-04T11:37:00Z,debit_purchase,mobile,25_to_99,11,4,18.98,false,0.245
2026-06-04T12:41:00Z,debit_purchase,mobile,25_to_99,12,1,165.74,false,0.191
2026-06-04T12:49:00Z,deposit,mobile,100_to_499,12,3,33.88,false,0.289
2026-06-05T06:12:00Z,deposit,branch_assisted,100_to_499,6,3,34.86,false,0.099
2026-06-05T16:11:00Z,debit_purchase,atm,25_to_99,16,2,26.40,false,0.204
2026-06-05T10:04:00Z,bill_payment,mobile,100_to_499,10,2,102.41,false,0.242
2026-06-05T20:24:00Z,atm_withdrawal,atm,25_to_99,20,2,176.01,false,0.181
2026-06-06T17:41:00Z,debit_purchase,atm,25_to_99,17,4,64.87,false,0.276
2026-06-06T17:59:00Z,debit_purchase,atm,100_to_499,17,1,98.25,false,0.501
2026-06-06T18:56:00Z,debit_purchase,atm,100_to_499,18,2,698.84,false,0.203
2026-06-06T21:40:00Z,debit_purchase,mobile,25_to_99,21,2,93.09,false,0.184
2026-06-07T14:24:00Z,external_transfer,mobile,2500_plus,14,3,168.15,false,0.637
2026-06-07T13:38:00Z,bill_payment,web,100_to_499,13,3,41.99,false,0.118
2026-06-07T18:23:00Z,internal_transfer,branch_assisted,500_to_999,18,0,73.79,false,0.157
2026-06-07T14:50:00Z,debit_purchase,mobile,under_25,14,4,115.69,false,0.440
2026-06-08T13:03:00Z,deposit,atm,100_to_499,13,1,43.25,false,0.205
2026-06-08T17:31:00Z,external_transfer,branch_assisted,500_to_999,17,2,193.67,false,0.247
2026-06-08T05:56:00Z,deposit,atm,1000_to_2499,5,1,85.02,false,0.052
2026-06-08T12:42:00Z,external_transfer,mobile,500_to_999,12,2,74.34,false,0.300
2026-06-09T15:16:00Z,debit_purchase,web,100_to_499,15,2,43.12,true,0.431
2026-06-09T11:20:00Z,debit_purchase,atm,100_to_499,11,2,140.85,false,0.195
2026-06-09T23:33:00Z,debit_purchase,web,under_25,23,2,38.31,false,0.341
2026-06-09T16:42:00Z,internal_transfer,web,500_to_999,16,1,71.59,false,0.218
2026-06-10T17:48:00Z,atm_withdrawal,atm,25_to_99,17,1,65.99,false,0.352
2026-06-10T15:50:00Z,internal_transfer,mobile,1000_to_2499,15,1,47.78,false,0.215
2026-06-10T20:54:00Z,debit_purchase,atm,under_25,20,0,715.06,false,0.072
2026-06-10T08:00:00Z,bill_payment,branch_assisted,25_to_99,8,2,98.57,false,0.111
2026-06-11T17:06:00Z,debit_purchase,atm,under_25,17,3,26.59,false,0.181
2026-06-11T14:06:00Z,external_transfer,web,100_to_499,14,2,96.09,false,0.271
2026-06-11T11:48:00Z,external_transfer,branch_assisted,1000_to_2499,11,3,42.13,false,0.398
2026-06-11T17:34:00Z,debit_purchase,atm,under_25,17,2,163.21,false,0.096
2026-06-12T12:40:00Z,debit_purchase,web,25_to_99,12,3,81.71,false,0.254
2026-06-12T09:12:00Z,bill_payment,mobile,500_to_999,9,2,73.24,false,0.229
2026-06-12T11:07:00Z,external_transfer,web,500_to_999,11,1,6.91,true,0.471
2026-06-12T12:30:00Z,debit_purchase,mobile,100_to_499,12,1,27.99,false,0.201
2026-06-13T17:42:00Z,debit_purchase,web,25_to_99,17,2,24.42,false,0.279
2026-06-13T15:21:00Z,internal_transfer,mobile,1000_to_2499,15,3,143.14,false,0.195
2026-06-13T17:52:00Z,debit_purchase,web,25_to_99,17,0,159.12,false,0.123
2026-06-13T12:30:00Z,debit_purchase,atm,25_to_99,12,1,43.22,false,0.147
2026-06-14T14:06:00Z,bill_payment,branch_assisted,500_to_999,14,2,138.16,false,0.076
2026-06-14T20:17:00Z,debit_purchase,atm,500_to_999,20,2,75.74,true,0.226
2026-06-14T12:28:00Z,internal_transfer,mobile,100_to_499,12,2,45.05,false,0.259
2026-06-14T02:36:00Z,debit_purchase,atm,100_to_499,2,4,16.54,false,0.091
2026-06-15T14:29:00Z,debit_purchase,atm,25_to_99,14,0,187.87,false,0.240
2026-06-15T11:39:00Z,internal_transfer,web,1000_to_2499,11,1,159.19,true,0.271
2026-06-15T16:11:00Z,atm_withdrawal,atm,25_to_99,16,2,59.41,false,0.276
2026-06-15T07:32:00Z,deposit,branch_assisted,100_to_499,7,2,76.93,false,0.510
2026-06-16T14:42:00Z,internal_transfer,web,1000_to_2499,14,3,57.01,false,0.122
2026-06-16T10:48:00Z,bill_payment,web,500_to_999,10,3,99.42,false,0.210
2026-06-16T09:59:00Z,external_transfer,mobile,1000_to_2499,9,4,90.66,false,0.243
2026-06-16T20:04:00Z,internal_transfer,web,500_to_999,20,1,50.80,false,0.053
2026-06-17T19:01:00Z,deposit,branch_assisted,under_25,19,3,129.85,false,0.301
2026-06-17T22:59:00Z,debit_purchase,web,100_to_499,22,0,87.63,false,0.149
2026-06-17T15:23:00Z,bill_payment,mobile,25_to_99,15,2,508.64,false,0.273
2026-06-17T12:50:00Z,atm_withdrawal,atm,25_to_99,12,2,22.57,false,0.206
2026-06-18T04:07:00Z,debit_purchase,atm,25_to_99,4,1,73.25,false,0.136
2026-06-18T11:52:00Z,atm_withdrawal,atm,25_to_99,11,1,79.80,false,0.041
2026-06-18T15:36:00Z,atm_withdrawal,atm,100_to_499,15,1,147.00,false,0.195
2026-06-18T13:29:00Z,debit_purchase,mobile,under_25,13,4,182.06,false,0.503
2026-06-19T14:06:00Z,internal_transfer,web,100_to_499,14,2,23.81,true,0.159
2026-06-19T09:26:00Z,bill_payment,branch_assisted,100_to_499,9,4,56.92,false,0.194
2026-06-19T11:43:00Z,atm_withdrawal,atm,25_to_99,11,2,109.51,false,0.077
2026-06-19T15:45:00Z,debit_purchase,atm,25_to_99,15,3,288.85,false,0.393
2026-06-20T05:50:00Z,deposit,mobile,2500_plus,5,0,48.89,false,0.174
2026-06-20T11:21:00Z,external_transfer,branch_assisted,500_to_999,11,2,41.29,false,0.144
2026-06-20T13:20:00Z,debit_purchase,web,25_to_99,13,1,46.80,true,0.400
2026-06-20T14:51:00Z,debit_purchase,mobile,25_to_99,14,2,36.30,false,0.337
2026-06-21T16:55:00Z,internal_transfer,web,100_to_499,16,4,65.01,false,0.218
2026-06-21T14:43:00Z,bill_payment,web,100_to_499,14,2,52.16,false,0.236
2026-06-21T13:55:00Z,deposit,branch_assisted,under_25,13,0,174.69,false,0.388
2026-06-21T20:29:00Z,debit_purchase,atm,under_25,20,1,52.62,false,0.130
2026-06-22T15:12:00Z,debit_purchase,web,under_25,15,1,56.74,false,0.166
2026-06-22T17:12:00Z,debit_purchase,web,25_to_99,17,1,120.64,false,0.306
2026-06-22T05:05:00Z,deposit,mobile,500_to_999,5,0,53.77,false,0.333
2026-06-22T09:54:00Z,debit_purchase,mobile,100_to_499,9,4,85.36,false,0.070
2026-06-23T11:43:00Z,internal_transfer,web,2500_plus,11,2,92.06,false,0.288
2026-06-23T07:12:00Z,external_transfer,branch_assisted,100_to_499,7,3,292.87,false,0.171
2026-06-23T13:28:00Z,bill_payment,mobile,25_to_99,13,2,121.76,false,0.208
2026-06-23T17:27:00Z,internal_transfer,branch_assisted,500_to_999,17,4,375.43,false,0.039
2026-06-24T11:34:00Z,debit_purchase,atm,25_to_99,11,1,31.96,false,0.181
2026-06-24T11:40:00Z,debit_purchase,atm,under_25,11,0,124.38,false,0.305
2026-06-24T18:11:00Z,internal_transfer,mobile,100_to_499,18,4,91.66,false,0.402
2026-06-24T12:28:00Z,external_transfer,mobile,100_to_499,12,2,100.32,false,0.462
2026-06-25T21:31:00Z,debit_purchase,atm,under_25,21,3,38.70,false,0.251
2026-06-25T18:15:00Z,debit_purchase,mobile,25_to_99,18,1,101.09,false,0.293
2026-06-25T10:34:00Z,debit_purchase,web,25_to_99,10,3,176.51,false,0.112
2026-06-25T08:25:00Z,internal_transfer,mobile,500_to_999,8,1,183.85,false,0.280
2026-06-26T07:06:00Z,bill_payment,web,100_to_499,7,4,22.23,false,0.019
2026-06-26T10:01:00Z,debit_purchase,mobile,25_to_99,10,2,90.47,false,0.121
2026-06-26T23:11:00Z,debit_purchase,web,25_to_99,23,2,50.19,false,0.330
2026-06-26T16:29:00Z,deposit,mobile,100_to_499,16,1,55.41,false,0.235
2026-06-27T10:45:00Z,debit_purchase,web,under_25,10,3,117.56,false,0.137
2026-06-27T12:37:00Z,external_transfer,branch_assisted,100_to_499,12,4,39.67,false,0.397
2026-06-27T11:51:00Z,debit_purchase,web,under_25,11,3,36.06,false,0.235
2026-06-27T18:55:00Z,debit_purchase,web,100_to_499,18,1,81.00,false,0.411
2026-06-28T10:42:00Z,bill_payment,web,25_to_99,10,3,117.24,true,0.285
2026-06-28T13:35:00Z,internal_transfer,mobile,25_to_99,13,2,218.26,false,0.121
2026-06-28T16:15:00Z,atm_withdrawal,atm,100_to_499,16,3,234.75,true,0.391
2026-06-28T12:25:00Z,deposit,branch_assisted,25_to_99,12,3,99.28,false,0.241
2026-06-29T20:12:00Z,debit_purchase,atm,100_to_499,20,4,48.06,true,0.289
2026-06-29T15:07:00Z,bill_payment,web,100_to_499,15,2,166.35,false,0.384
2026-06-29T13:10:00Z,debit_purchase,web,25_to_99,13,3,48.61,false,0.341
2026-06-29T16:45:00Z,atm_withdrawal,atm,100_to_499,16,2,44.18,false,0.251
2026-06-30T10:57:00Z,debit_purchase,atm,under_25,10,2,141.82,false,0.146
2026-06-30T13:24:00Z,bill_payment,branch_assisted,100_to_499,13,3,148.18,true,0.283
2026-06-30T12:18:00Z,bill_payment,web,25_to_99,12,2,54.19,false,0.103
2026-06-30T14:59:00Z,deposit,branch_assisted,100_to_499,14,2,148.71,false,0.336
2026-07-01T18:06:00Z,debit_purchase,mobile,100_to_499,18,2,323.33,false,0.150
2026-07-01T11:54:00Z,external_transfer,mobile,100_to_499,11,0,22.43,false,0.027
2026-07-01T16:16:00Z,deposit,branch_assisted,100_to_499,16,3,105.66,true,0.252
2026-07-01T13:34:00Z,debit_purchase,web,under_25,13,3,5.47,false,0.335
2026-07-02T16:38:00Z,internal_transfer,web,1000_to_2499,16,3,40.65,false,0.490
2026-07-02T23:54:00Z,atm_withdrawal,atm,100_to_499,23,4,78.90,false,0.149
2026-07-02T21:49:00Z,debit_purchase,mobile,under_25,21,2,171.10,false,0.237
2026-07-02T17:29:00Z,debit_purchase,mobile,under_25,17,2,22.97,false,0.117
2026-07-03T17:30:00Z,bill_payment,branch_assisted,500_to_999,17,2,33.94,false,0.069
2026-07-03T10:36:00Z,deposit,atm,100_to_499,10,0,145.64,false,0.197
2026-07-03T10:54:00Z,debit_purchase,atm,25_to_99,10,2,26.37,false,0.433
2026-07-03T11:49:00Z,external_transfer,branch_assisted,100_to_499,11,2,269.21,false,0.262
2026-07-04T20:24:00Z,debit_purchase,atm,100_to_499,20,2,27.39,false,0.093
2026-07-04T17:07:00Z,debit_purchase,web,25_to_99,17,2,394.08,false,0.027
2026-07-04T10:02:00Z,external_transfer,web,2500_plus,10,6,40.89,false,0.221
2026-07-04T23:06:00Z,debit_purchase,atm,25_to_99,23,3,44.04,false,0.436
2026-07-05T15:02:00Z,external_transfer,web,2500_plus,15,2,17.94,false,0.233
2026-07-05T12:49:00Z,bill_payment,mobile,25_to_99,12,2,83.92,false,0.219
2026-07-05T11:20:00Z,bill_payment,branch_assisted,100_to_499,11,1,96.11,false,0.140
2026-07-05T13:16:00Z,debit_purchase,web,25_to_99,13,2,54.51,false,0.156
2026-07-06T12:09:00Z,external_transfer,mobile,100_to_499,12,3,91.75,false,0.139
2026-07-06T14:20:00Z,debit_purchase,mobile,100_to_499,14,1,18.45,false,0.155
2026-07-06T11:44:00Z,internal_transfer,web,100_to_499,11,0,107.59,false,0.403
2026-07-06T12:32:00Z,internal_transfer,branch_assisted,100_to_499,12,1,143.71,false,0.284
2026-07-07T19:49:00Z,bill_payment,branch_assisted,100_to_499,19,2,42.19,false,0.145
2026-07-07T18:20:00Z,debit_purchase,web,25_to_99,18,4,239.94,false,0.145
2026-07-07T16:13:00Z,deposit,mobile,500_to_999,16,1,131.43,false,0.020
2026-07-07T07:36:00Z,debit_purchase,atm,under_25,7,0,160.92,false,0.482
2026-07-08T18:26:00Z,debit_purchase,atm,25_to_99,18,2,192.92,false,0.078
2026-07-08T17:55:00Z,bill_payment,mobile,100_to_499,17,0,159.03,true,0.340
2026-07-08T14:08:00Z,debit_purchase,atm,100_to_499,14,3,79.12,true,0.633
2026-07-08T11:33:00Z,deposit,branch_assisted,100_to_499,11,3,7.48,false,0.269
2026-07-09T19:16:00Z,debit_purchase,atm,100_to_499,19,1,141.39,true,0.494
2026-07-09T12:52:00Z,deposit,atm,100_to_499,12,3,149.50,false,0.302
2026-07-09T18:25:00Z,debit_purchase,web,100_to_499,18,1,40.52,false,0.016
2026-07-09T09:32:00Z,internal_transfer,web,25_to_99,9,3,317.79,false,0.068
2026-07-10T04:10:00Z,atm_withdrawal,atm,100_to_499,4,0,48.41,false,0.278
2026-07-10T15:05:00Z,bill_payment,web,100_to_499,15,6,152.98,false,0.089
2026-07-10T14:25:00Z,debit_purchase,atm,under_25,14,1,83.17,false,0.096
2026-07-10T08:07:00Z,internal_transfer,mobile,100_to_499,8,2,41.68,false,0.234
2026-07-11T13:20:00Z,bill_payment,branch_assisted,500_to_999,13,2,41.23,false,0.269
2026-07-11T12:53:00Z,internal_transfer,branch_assisted,500_to_999,12,1,52.20,false,0.238
2026-07-11T18:11:00Z,internal_transfer,web,100_to_499,18,1,55.48,false,0.126
2026-07-11T14:27:00Z,deposit,branch_assisted,500_to_999,14,3,90.25,true,0.184
2026-07-12T12:29:00Z,internal_transfer,web,2500_plus,12,3,309.49,false,0.170
2026-07-12T16:38:00Z,debit_purchase,web,25_to_99,16,5,47.12,false,0.132
2026-07-12T09:45:00Z,external_transfer,mobile,500_to_999,9,2,39.26,true,0.307
2026-07-12T13:33:00Z,debit_purchase,atm,under_25,13,1,131.26,false,0.425
2026-07-13T16:26:00Z,debit_purchase,atm,under_25,16,4,38.54,false,0.129
2026-07-13T13:15:00Z,debit_purchase,mobile,25_to_99,13,1,31.43,false,0.478
2026-07-13T09:48:00Z,debit_purchase,mobile,100_to_499,9,3,213.33,false,0.287
2026-07-13T11:14:00Z,bill_payment,branch_assisted,100_to_499,11,2,54.91,false,0.453
2026-07-14T12:34:00Z,debit_purchase,web,under_25,12,2,42.63,false,0.184
2026-07-14T13:27:00Z,external_transfer,branch_assisted,100_to_499,13,3,66.13,false,0.068
2026-07-14T12:27:00Z,debit_purchase,mobile,under_25,12,3,14.24,false,0.236
2026-07-14T13:12:00Z,debit_purchase,atm,25_to_99,13,2,61.25,false,0.528
2026-07-15T07:11:00Z,external_transfer,web,500_to_999,7,0,77.34,false,0.108
2026-07-15T14:52:00Z,internal_transfer,mobile,500_to_999,14,4,97.56,false,0.028
2026-07-15T15:30:00Z,bill_payment,mobile,500_to_999,15,3,53.84,false,0.235
2026-07-15T12:38:00Z,debit_purchase,web,25_to_99,12,5,32.50,false,0.290
2026-07-16T12:14:00Z,debit_purchase,web,under_25,12,3,99.15,false,0.397
2026-07-16T17:20:00Z,atm_withdrawal,atm,25_to_99,17,0,50.30,false,0.172
2026-07-16T15:12:00Z,external_transfer,branch_assisted,100_to_499,15,6,709.86,false,0.261
2026-07-16T14:08:00Z,debit_purchase,web,100_to_499,14,2,19.59,false,0.340
2026-07-17T11:28:00Z,debit_purchase,web,25_to_99,11,1,144.01,false,0.224
2026-07-17T18:56:00Z,debit_purchase,mobile,25_to_99,18,2,79.79,false,0.102
2026-07-17T15:22:00Z,atm_withdrawal,atm,100_to_499,15,1,15.23,false,0.122
2026-07-17T16:01:00Z,debit_purchase,atm,25_to_99,16,0,24.55,false,0.048
2026-07-18T11:38:00Z,deposit,mobile,100_to_499,11,3,26.65,false,0.225
2026-07-18T11:45:00Z,debit_purchase,atm,25_to_99,11,3,154.32,false,0.018
2026-07-18T22:58:00Z,bill_payment,web,500_to_999,22,4,301.38,false,0.235
2026-07-18T14:31:00Z,external_transfer,branch_assisted,500_to_999,14,2,59.24,false,0.230
2026-07-19T17:58:00Z,atm_withdrawal,atm,100_to_499,17,2,144.43,false,0.096
2026-07-19T19:25:00Z,debit_purchase,web,25_to_99,19,4,69.95,true,0.474
2026-07-19T08:55:00Z,debit_purchase,atm,25_to_99,8,2,45.96,false,0.166
2026-07-19T14:29:00Z,debit_purchase,mobile,25_to_99,14,1,74.48,false,0.543
