timestamp,requests_per_minute,api_latency_ms,error_rate,queue_depth
2026-01-14T23:00:00Z,254.96,134.89,0.00183,0
2026-01-14T23:05:00Z,315.24,124.52,0.00098,0
2026-01-14T23:10:00Z,224.46,116.19,0.00140,0
2026-01-14T23:15:00Z,253.94,120.32,0.00008,0
2026-01-14T23:20:00Z,221.49,113.17,0.00126,0
2026-01-14T23:25:00Z,255.04,116.66,0.00126,0
2026-01-14T23:30:00Z,250.95,118.80,0.00191,0
2026-01-14T23:35:00Z,268.16,108.75,0.00170,0
2026-01-14T23:40:00Z,240.19,106.18,0.00114,0
2026-01-14T23:45:00Z,175.52,108.86,0.00097,0
2026-01-14T23:50:00Z,278.13,107.44,0.00227,0
2026-01-14T23:55:00Z,259.28,125.87,0.00191,0
2026-01-15T00:00:00Z,239.15,108.46,0.00118,0
2026-01-15T00:05:00Z,293.69,134.26,0.00094,0
2026-01-15T00:10:00Z,218.98,127.15,0.00154,0
2026-01-15T00:15:00Z,224.80,110.51,0.00200,0
2026-01-15T00:20:00Z,245.25,116.62,0.00160,0
2026-01-15T00:25:00Z,226.71,94.59,0.00192,0
2026-01-15T00:30:00Z,214.80,112.03,0.00182,0
2026-01-15T00:35:00Z,254.10,125.31,0.00197,0
2026-01-15T00:40:00Z,211.32,96.07,0.00095,0
2026-01-15T00:45:00Z,227.60,111.45,0.00224,0
2026-01-15T00:50:00Z,240.81,101.47,0.00237,0
2026-01-15T00:55:00Z,215.27,115.69,0.00132,0
2026-01-15T01:00:00Z,225.74,112.85,0.00206,0
2026-01-15T01:05:00Z,215.81,121.41,0.00226,0
2026-01-15T01:10:00Z,230.28,109.97,0.00112,0
2026-01-15T01:15:00Z,243.35,125.62,0.00187,0
2026-01-15T01:20:00Z,230.92,111.09,0.00120,0
2026-01-15T01:25:00Z,226.76,125.24,0.00220,0
2026-01-15T01:30:00Z,238.71,119.12,0.00187,0
2026-01-15T01:35:00Z,241.93,125.38,0.00189,0
2026-01-15T01:40:00Z,266.10,121.28,0.00075,0
2026-01-15T01:45:00Z,259.44,121.86,0.00142,0
2026-01-15T01:50:00Z,195.98,132.89,0.00164,0
2026-01-15T01:55:00Z,274.13,129.31,0.00171,0
2026-01-15T02:00:00Z,225.20,131.23,0.00085,0
2026-01-15T02:05:00Z,216.88,107.81,0.00184,0
2026-01-15T02:10:00Z,185.12,124.10,0.00188,0
2026-01-15T02:15:00Z,245.75,135.12,0.00170,0
2026-01-15T02:20:00Z,208.70,101.95,0.00213,0
2026-01-15T02:25:00Z,259.37,118.74,0.00188,0
2026-01-15T02:30:00Z,197.37,102.23,0.00160,0
2026-01-15T02:35:00Z,238.52,133.01,0.00108,0
2026-01-15T02:40:00Z,273.54,106.06,0.00095,0
2026-01-15T02:45:00Z,258.63,119.53,0.00085,0
2026-01-15T02:50:00Z,197.40,106.12,0.00249,0
2026-01-15T02:55:00Z,232.96,120.69,0.00083,0
2026-01-15T03:00:00Z,264.89,111.38,0.00022,0
2026-01-15T03:05:00Z,246.83,102.85,0.00142,0
2026-01-15T03:10:00Z,276.66,109.48,0.00219,0
2026-01-15T03:15:00Z,216.72,128.35,0.00181,0
2026-01-15T03:20:00Z,274.43,139.59,0.00103,0
2026-01-15T03:25:00Z,225.81,108.85,0.00045,0
2026-01-15T03:30:00Z,256.72,131.09,0.00294,0
2026-01-15T03:35:00Z,273.17,119.96,0.00149,0
2026-01-15T03:40:00Z,294.29,100.08,0.00252,0
2026-01-15T03:45:00Z,241.17,124.94,0.00131,0
2026-01-15T03:50:00Z,267.56,111.12,0.00244,0
2026-01-15T03:55:00Z,283.38,129.24,0.00201,0
2026-01-15T04:00:00Z,265.53,116.77,0.00087,0
2026-01-15T04:05:00Z,237.72,119.53,0.00180,0
2026-01-15T04:10:00Z,264.36,123.57,0.00034,0
2026-01-15T04:15:00Z,250.96,109.36,0.00192,0
2026-01-15T04:20:00Z,264.57,125.19,0.00136,0
2026-01-15T04:25:00Z,257.75,117.34,0.00013,0
2026-01-15T04:30:00Z,232.95,119.19,0.00193,0
2026-01-15T04:35:00Z,256.21,125.27,0.00164,0
2026-01-15T04:40:00Z,276.09,110.74,0.00124,0
2026-01-15T04:45:00Z,295.27,111.25,0.00081,0
2026-01-15T04:50:00Z,269.74,100.89,0.00130,0
2026-01-15T04:55:00Z,274.38,121.18,0.00262,0
2026-01-15T05:00:00Z,281.45,128.75,0.00136,0
2026-01-15T05:05:00Z,329.42,123.64,0.00204,0
2026-01-15T05:10:00Z,333.09,122.96,0.00233,0
2026-01-15T05:15:00Z,264.74,116.13,0.00171,0
2026-01-15T05:20:00Z,269.76,111.08,0.00075,0
2026-01-15T05:25:00Z,329.09,114.70,0.00172,0
2026-01-15T05:30:00Z,319.98,119.85,0.00167,0
2026-01-15T05:35:00Z,313.85,119.39,0.00260,0
2026-01-15T05:40:00Z,310.59,127.88,0.00235,0
2026-01-15T05:45:00Z,363.90,129.16,0.00189,0
2026-01-15T05:50:00Z,309.06,123.06,0.00067,0
2026-01-15T05:55:00Z,337.15,127.71,0.00169,0
2026-01-15T06:00:00Z,354.11,125.99,0.00080,0
2026-01-15T06:05:00Z,359.77,153.05,0.00180,0
2026-01-15T06:10:00Z,350.64,144.73,0.00143,0
2026-01-15T06:15:00Z,364.97,122.50,0.00228,0
2026-01-15T06:20:00Z,324.05,130.54,0.00137,0
2026-01-15T06:25:00Z,371.24,140.41,0.00236,0
2026-01-15T06:30:00Z,360.29,145.34,0.00319,0
2026-01-15T06:35:00Z,388.19,136.59,0.00186,0
2026-01-15T06:40:00Z,386.66,138.97,0.00261,0
2026-01-15T06:45:00Z,414.30,140.98,0.00200,1
2026-01-15T06:50:00Z,385.20,132.19,0.00093,0
2026-01-15T06:55:00Z,408.70,131.56,0.00178,0
2026-01-15T07:00:00Z,384.51,126.21,0.00011,1
2026-01-15T07:05:00Z,462.39,149.51,0.00119,3
2026-01-15T07:10:00Z,413.68,130.98,0.00150,0
2026-01-15T07:15:00Z,450.34,131.78,0.00140,0
2026-01-15T07:20:00Z,438.26,139.56,0.00132,0
2026-01-15T07:25:00Z,448.38,147.13,0.00106,2
2026-01-15T07:30:00Z,440.11,138.54,0.00193,0
2026-01-15T07:35:00Z,494.92,123.40,0.00189,3
2026-01-15T07:40:00Z,458.47,142.56,0.00112,2
2026-01-15T07:45:00Z,493.67,138.52,0.00174,1
2026-01-15T07:50:00Z,477.75,165.14,0.00099,4
2026-01-15T07:55:00Z,506.38,143.69,0.00008,3
2026-01-15T08:00:00Z,542.97,147.08,0.00175,1
2026-01-15T08:05:00Z,547.31,159.04,0.00120,1
2026-01-15T08:10:00Z,541.69,148.55,0.00271,0
2026-01-15T08:15:00Z,519.70,151.85,0.00165,5
2026-01-15T08:20:00Z,549.51,151.54,0.00070,7
2026-01-15T08:25:00Z,536.70,129.44,0.00186,3
2026-01-15T08:30:00Z,567.58,155.87,0.00085,4
2026-01-15T08:35:00Z,597.55,131.86,0.00132,3
2026-01-15T08:40:00Z,575.25,132.97,0.00275,4
2026-01-15T08:45:00Z,627.80,151.12,0.00170,6
2026-01-15T08:50:00Z,592.42,131.21,0.00000,2
2026-01-15T08:55:00Z,626.17,151.37,0.00096,4
2026-01-15T09:00:00Z,595.25,156.31,0.00147,3
2026-01-15T09:05:00Z,619.21,161.33,0.00146,8
2026-01-15T09:10:00Z,577.47,158.39,0.00107,8
2026-01-15T09:15:00Z,620.40,147.28,0.00156,9
2026-01-15T09:20:00Z,641.60,169.53,0.00147,6
2026-01-15T09:25:00Z,622.79,159.50,0.00123,4
2026-01-15T09:30:00Z,660.35,162.43,0.00049,6
2026-01-15T09:35:00Z,708.19,184.17,0.00186,9
2026-01-15T09:40:00Z,676.85,163.39,0.00032,9
2026-01-15T09:45:00Z,753.52,167.39,0.00101,10
2026-01-15T09:50:00Z,786.55,177.43,0.00247,9
2026-01-15T09:55:00Z,749.77,170.99,0.00215,13
2026-01-15T10:00:00Z,806.84,190.62,0.00297,17
2026-01-15T10:05:00Z,848.57,179.84,0.00248,11
2026-01-15T10:10:00Z,824.28,179.71,0.00274,11
2026-01-15T10:15:00Z,810.08,179.59,0.00344,13
2026-01-15T10:20:00Z,837.50,171.69,0.00142,12
2026-01-15T10:25:00Z,866.74,193.69,0.00265,11
2026-01-15T10:30:00Z,793.96,184.82,0.00439,14
2026-01-15T10:35:00Z,830.08,202.86,0.00248,12
2026-01-15T10:40:00Z,813.90,188.42,0.00248,11
2026-01-15T10:45:00Z,787.81,184.53,0.00178,15
2026-01-15T10:50:00Z,704.03,165.79,0.00215,6
2026-01-15T10:55:00Z,747.81,172.70,0.00205,11
2026-01-15T11:00:00Z,737.71,190.12,0.00331,7
2026-01-15T11:05:00Z,771.03,168.98,0.00270,13
2026-01-15T11:10:00Z,732.45,172.28,0.00273,8
2026-01-15T11:15:00Z,666.36,159.44,0.00164,10
2026-01-15T11:20:00Z,728.42,176.22,0.00196,3
2026-01-15T11:25:00Z,710.99,195.75,0.00186,8
2026-01-15T11:30:00Z,725.06,165.55,0.00180,8
2026-01-15T11:35:00Z,739.64,173.94,0.00255,12
2026-01-15T11:40:00Z,735.57,176.95,0.00144,8
2026-01-15T11:45:00Z,685.61,175.54,0.00186,8
2026-01-15T11:50:00Z,711.40,171.80,0.00230,8
2026-01-15T11:55:00Z,714.11,171.21,0.00222,6
2026-01-15T12:00:00Z,723.80,167.68,0.00198,6
2026-01-15T12:05:00Z,689.58,162.73,0.00160,8
2026-01-15T12:10:00Z,700.32,171.70,0.00154,11
2026-01-15T12:15:00Z,646.44,174.77,0.00216,9
2026-01-15T12:20:00Z,701.46,176.73,0.00314,10
2026-01-15T12:25:00Z,674.80,183.03,0.00185,7
2026-01-15T12:30:00Z,687.87,147.64,0.00146,5
2026-01-15T12:35:00Z,639.51,157.78,0.00246,11
2026-01-15T12:40:00Z,639.86,156.70,0.00229,8
2026-01-15T12:45:00Z,626.40,159.45,0.00201,6
2026-01-15T12:50:00Z,650.82,151.37,0.00127,4
2026-01-15T12:55:00Z,638.64,175.10,0.00198,7
2026-01-15T13:00:00Z,669.24,186.03,0.00187,9
2026-01-15T13:05:00Z,647.82,166.26,0.00080,6
2026-01-15T13:10:00Z,582.49,146.16,0.00079,4
2026-01-15T13:15:00Z,596.49,161.15,0.00009,2
2026-01-15T13:20:00Z,589.58,166.78,0.00144,4
2026-01-15T13:25:00Z,553.52,147.83,0.00207,8
2026-01-15T13:30:00Z,564.54,150.10,0.00134,2
2026-01-15T13:35:00Z,549.78,144.46,0.00143,1
2026-01-15T13:40:00Z,541.87,160.64,0.00134,5
2026-01-15T13:45:00Z,532.84,156.03,0.00122,4
2026-01-15T13:50:00Z,541.24,153.51,0.00169,0
2026-01-15T13:55:00Z,539.62,159.85,0.00197,3
2026-01-15T14:00:00Z,504.38,143.89,0.00176,6
2026-01-15T14:05:00Z,515.97,163.00,0.00087,0
2026-01-15T14:10:00Z,537.99,158.94,0.00263,4
2026-01-15T14:15:00Z,496.45,153.90,0.00179,0
2026-01-15T14:20:00Z,520.31,151.31,0.00150,0
2026-01-15T14:25:00Z,520.37,151.20,0.00085,4
2026-01-15T14:30:00Z,507.15,157.90,0.00078,1
2026-01-15T14:35:00Z,480.07,144.15,0.00084,2
2026-01-15T14:40:00Z,480.07,147.24,0.00218,0
2026-01-15T14:45:00Z,478.11,138.34,0.00205,3
2026-01-15T14:50:00Z,470.95,140.65,0.00148,5
2026-01-15T14:55:00Z,487.65,147.30,0.00159,3
2026-01-15T15:00:00Z,424.73,120.72,0.00000,0
2026-01-15T15:05:00Z,410.94,134.15,0.00272,3
2026-01-15T15:10:00Z,418.48,121.31,0.00143,0
2026-01-15T15:15:00Z,409.46,158.78,0.00018,0
2026-01-15T15:20:00Z,393.24,139.63,0.00111,0
2026-01-15T15:25:00Z,415.66,143.81,0.00255,0
2026-01-15T15:30:00Z,393.12,137.71,0.00185,2
2026-01-15T15:35:00Z,419.33,139.61,0.00156,0
2026-01-15T15:40:00Z,456.31,144.42,0.00222,0
2026-01-15T15:45:00Z,391.83,127.73,0.00130,0
2026-01-15T15:50:00Z,373.58,116.81,0.00000,0
2026-01-15T15:55:00Z,407.59,138.62,0.00296,0
2026-01-15T16:00:00Z,401.63,116.14,0.00218,0
2026-01-15T16:05:00Z,368.18,124.58,0.00191,0
2026-01-15T16:10:00Z,419.07,118.36,0.00115,0
2026-01-15T16:15:00Z,391.45,126.03,0.00012,0
2026-01-15T16:20:00Z,389.45,123.41,0.00249,0
2026-01-15T16:25:00Z,437.55,158.14,0.00079,0
2026-01-15T16:30:00Z,367.63,119.47,0.00140,1
2026-01-15T16:35:00Z,431.52,132.38,0.00099,0
2026-01-15T16:40:00Z,450.77,142.20,0.00331,4
2026-01-15T16:45:00Z,404.81,138.72,0.00073,0
2026-01-15T16:50:00Z,397.82,124.53,0.00119,0
2026-01-15T16:55:00Z,437.57,132.19,0.00266,0
2026-01-15T17:00:00Z,405.49,107.69,0.00179,0
2026-01-15T17:05:00Z,377.74,125.36,0.00126,0
2026-01-15T17:10:00Z,383.45,105.01,0.00179,0
2026-01-15T17:15:00Z,402.14,132.74,0.00081,0
2026-01-15T17:20:00Z,384.13,137.73,0.00205,0
2026-01-15T17:25:00Z,437.85,126.47,0.00182,2
2026-01-15T17:30:00Z,410.57,156.40,0.00149,0
2026-01-15T17:35:00Z,367.82,132.50,0.00154,0
2026-01-15T17:40:00Z,418.30,124.93,0.00136,0
2026-01-15T17:45:00Z,457.30,128.42,0.00147,1
2026-01-15T17:50:00Z,391.84,125.99,0.00126,0
2026-01-15T17:55:00Z,397.64,139.55,0.00279,2
2026-01-15T18:00:00Z,359.78,148.27,0.00000,0
2026-01-15T18:05:00Z,431.42,135.44,0.00115,0
2026-01-15T18:10:00Z,417.14,121.48,0.00215,2
2026-01-15T18:15:00Z,431.30,133.57,0.00095,0
2026-01-15T18:20:00Z,407.09,137.48,0.00186,0
2026-01-15T18:25:00Z,405.59,130.29,0.00172,0
2026-01-15T18:30:00Z,462.97,160.35,0.00244,0
2026-01-15T18:35:00Z,416.71,147.91,0.00157,0
2026-01-15T18:40:00Z,403.49,131.68,0.00200,0
2026-01-15T18:45:00Z,439.98,151.75,0.00082,4
2026-01-15T18:50:00Z,412.12,129.23,0.00129,0
2026-01-15T18:55:00Z,414.54,135.25,0.00023,0
2026-01-15T19:00:00Z,358.76,128.44,0.00243,0
2026-01-15T19:05:00Z,431.12,143.68,0.00117,0
2026-01-15T19:10:00Z,415.12,131.22,0.00248,0
2026-01-15T19:15:00Z,372.96,136.94,0.00131,0
2026-01-15T19:20:00Z,411.27,128.89,0.00109,3
2026-01-15T19:25:00Z,428.50,145.90,0.00227,0
2026-01-15T19:30:00Z,398.01,144.52,0.00138,0
2026-01-15T19:35:00Z,427.37,150.25,0.00084,3
2026-01-15T19:40:00Z,389.54,131.12,0.00111,0
2026-01-15T19:45:00Z,435.08,109.95,0.00177,0
2026-01-15T19:50:00Z,428.82,133.78,0.00090,0
2026-01-15T19:55:00Z,414.31,135.80,0.00081,0
2026-01-15T20:00:00Z,435.99,143.16,0.00047,8
2026-01-15T20:05:00Z,420.08,123.41,0.00214,2
2026-01-15T20:10:00Z,373.08,127.48,0.00237,0
2026-01-15T20:15:00Z,396.31,137.28,0.00190,0
2026-01-15T20:20:00Z,387.92,140.98,0.00031,0
2026-01-15T20:25:00Z,336.71,143.26,0.00080,0
2026-01-15T20:30:00Z,317.94,114.85,0.00226,0
2026-01-15T20:35:00Z,361.36,136.33,0.00107,0
2026-01-15T20:40:00Z,350.98,148.95,0.00159,0
2026-01-15T20:45:00Z,345.31,135.48,0.00032,0
2026-01-15T20:50:00Z,327.84,120.38,0.00121,0
2026-01-15T20:55:00Z,365.56,148.74,0.00160,0
2026-01-15T21:00:00Z,349.94,137.01,0.00188,0
2026-01-15T21:05:00Z,351.44,135.33,0.00120,0
2026-01-15T21:10:00Z,348.75,139.23,0.00000,0
2026-01-15T21:15:00Z,342.81,120.31,0.00253,0
2026-01-15T21:20:00Z,322.46,128.67,0.00154,0
2026-01-15T21:25:00Z,334.33,123.75,0.00049,0
2026-01-15T21:30:00Z,310.61,133.04,0.00051,0
2026-01-15T21:35:00Z,315.43,136.73,0.00121,0
2026-01-15T21:40:00Z,277.18,117.91,0.00271,0
2026-01-15T21:45:00Z,310.69,131.16,0.00170,0
2026-01-15T21:50:00Z,328.55,126.02,0.00163,0
2026-01-15T21:55:00Z,290.17,120.29,0.00303,0
2026-01-15T22:00:00Z,289.02,96.21,0.00059,0
2026-01-15T22:05:00Z,291.52,142.17,0.00245,0
2026-01-15T22:10:00Z,332.10,122.21,0.00190,0
2026-01-15T22:15:00Z,308.89,114.20,0.00185,0
2026-01-15T22:20:00Z,250.45,129.12,0.00095,0
2026-01-15T22:25:00Z,291.35,134.97,0.00096,0
2026-01-15T22:30:00Z,270.57,114.08,0.00071,0
2026-01-15T22:35:00Z,275.44,133.25,0.00153,0
2026-01-15T22:40:00Z,250.95,104.24,0.00040,0
2026-01-15T22:45:00Z,268.18,119.90,0.00171,0
2026-01-15T22:50:00Z,270.68,107.11,0.00000,0
2026-01-15T22:55:00Z,255.64,111.71,0.00210,0
2026-01-15T23:00:00Z,274.90,127.24,0.00036,0
2026-01-15T23:05:00Z,247.64,102.63,0.00134,0
2026-01-15T23:10:00Z,281.96,119.20,0.00173,0
2026-01-15T23:15:00Z,247.53,105.84,0.00060,0
2026-01-15T23:20:00Z,241.04,121.94,0.00179,0
2026-01-15T23:25:00Z,251.42,122.10,0.00147,0
2026-01-15T23:30:00Z,237.58,110.08,0.00192,0
2026-01-15T23:35:00Z,247.54,117.09,0.00175,0
2026-01-15T23:40:00Z,223.43,97.84,0.00093,0
2026-01-15T23:45:00Z,257.19,109.17,0.00197,0
2026-01-15T23:50:00Z,269.19,121.98,0.00154,0
2026-01-15T23:55:00Z,244.53,100.50,0.00068,0
2026-01-16T00:00:00Z,189.72,122.88,0.00202,0
2026-01-16T00:05:00Z,208.93,130.38,0.00183,0
2026-01-16T00:10:00Z,239.82,103.49,0.00113,0
2026-01-16T00:15:00Z,224.96,105.76,0.00361,0
2026-01-16T00:20:00Z,195.45,113.65,0.00056,0
2026-01-16T00:25:00Z,227.12,113.19,0.00173,0
2026-01-16T00:30:00Z,241.57,137.15,0.00168,0
2026-01-16T00:35:00Z,189.02,117.72,0.00254,0
2026-01-16T00:40:00Z,252.48,112.93,0.00223,0
2026-01-16T00:45:00Z,239.54,99.18,0.00127,0
2026-01-16T00:50:00Z,246.05,127.05,0.00174,0
2026-01-16T00:55:00Z,229.65,114.02,0.00239,0
2026-01-16T01:00:00Z,245.25,127.27,0.00258,0
2026-01-16T01:05:00Z,256.19,117.83,0.00123,0
2026-01-16T01:10:00Z,214.98,116.23,0.00120,0
2026-01-16T01:15:00Z,243.88,121.44,0.00180,0
2026-01-16T01:20:00Z,261.65,97.72,0.00236,0
2026-01-16T01:25:00Z,235.41,120.40,0.00159,0
2026-01-16T01:30:00Z,232.87,105.62,0.00135,0
2026-01-16T01:35:00Z,220.81,102.67,0.00173,0
2026-01-16T01:40:00Z,273.76,121.58,0.00154,0
2026-01-16T01:45:00Z,211.46,107.03,0.00019,0
2026-01-16T01:50:00Z,253.73,110.91,0.00122,0
2026-01-16T01:55:00Z,260.30,128.24,0.00097,0
2026-01-16T02:00:00Z,222.23,117.67,0.00169,0
2026-01-16T02:05:00Z,284.32,118.51,0.00263,0
2026-01-16T02:10:00Z,205.37,100.29,0.00136,0
2026-01-16T02:15:00Z,235.70,136.45,0.00172,0
2026-01-16T02:20:00Z,275.03,128.43,0.00264,0
2026-01-16T02:25:00Z,270.18,117.82,0.00205,0
2026-01-16T02:30:00Z,268.41,114.31,0.00092,0
2026-01-16T02:35:00Z,206.61,119.04,0.00181,0
2026-01-16T02:40:00Z,228.60,125.26,0.00125,0
2026-01-16T02:45:00Z,263.67,118.46,0.00133,0
2026-01-16T02:50:00Z,223.27,104.84,0.00295,0
2026-01-16T02:55:00Z,284.62,118.52,0.00143,0
2026-01-16T03:00:00Z,222.35,108.93,0.00124,0
2026-01-16T03:05:00Z,227.48,134.38,0.00101,0
2026-01-16T03:10:00Z,206.80,103.30,0.00253,0
2026-01-16T03:15:00Z,291.04,122.11,0.00106,0
2026-01-16T03:20:00Z,255.28,122.83,0.00096,0
2026-01-16T03:25:00Z,208.40,104.80,0.00141,0
2026-01-16T03:30:00Z,234.01,112.29,0.00202,0
2026-01-16T03:35:00Z,230.48,128.48,0.00227,0
2026-01-16T03:40:00Z,248.55,132.21,0.00092,0
2026-01-16T03:45:00Z,261.93,110.46,0.00200,0
2026-01-16T03:50:00Z,242.15,118.43,0.00073,0
2026-01-16T03:55:00Z,249.08,95.59,0.00234,0
2026-01-16T04:00:00Z,242.29,140.10,0.00207,0
2026-01-16T04:05:00Z,270.58,114.94,0.00208,0
2026-01-16T04:10:00Z,296.95,119.99,0.00186,0
2026-01-16T04:15:00Z,241.11,113.05,0.00167,0
2026-01-16T04:20:00Z,275.71,136.04,0.00233,0
2026-01-16T04:25:00Z,226.06,101.10,0.00202,0
2026-01-16T04:30:00Z,263.16,106.34,0.00212,0
2026-01-16T04:35:00Z,255.31,111.59,0.00140,0
2026-01-16T04:40:00Z,286.94,125.36,0.00086,0
2026-01-16T04:45:00Z,270.44,138.53,0.00164,0
2026-01-16T04:50:00Z,265.89,129.93,0.00159,0
2026-01-16T04:55:00Z,253.03,112.13,0.00168,0
2026-01-16T05:00:00Z,292.58,135.59,0.00196,0
2026-01-16T05:05:00Z,319.16,124.80,0.00202,0
2026-01-16T05:10:00Z,266.74,124.46,0.00198,0
2026-01-16T05:15:00Z,304.54,136.37,0.00224,0
2026-01-16T05:20:00Z,293.40,124.79,0.00152,0
2026-01-16T05:25:00Z,317.23,130.04,0.00131,0
2026-01-16T05:30:00Z,329.29,140.27,0.00062,0
2026-01-16T05:35:00Z,335.06,128.54,0.00010,0
2026-01-16T05:40:00Z,345.53,99.62,0.00162,0
2026-01-16T05:45:00Z,308.41,133.34,0.00175,0
2026-01-16T05:50:00Z,340.84,117.61,0.00244,0
2026-01-16T05:55:00Z,341.67,129.46,0.00139,0
2026-01-16T06:00:00Z,356.71,138.43,0.00101,0
2026-01-16T06:05:00Z,360.11,138.15,0.00134,0
2026-01-16T06:10:00Z,347.60,116.67,0.00194,0
2026-01-16T06:15:00Z,360.45,118.00,0.00202,0
2026-01-16T06:20:00Z,378.27,117.68,0.00167,0
2026-01-16T06:25:00Z,342.35,120.06,0.00192,0
2026-01-16T06:30:00Z,342.29,125.79,0.00206,0
2026-01-16T06:35:00Z,394.72,138.46,0.00203,0
2026-01-16T06:40:00Z,423.93,134.42,0.00127,1
2026-01-16T06:45:00Z,400.20,153.50,0.00239,0
2026-01-16T06:50:00Z,419.85,126.42,0.00070,0
2026-01-16T06:55:00Z,413.22,121.33,0.00000,0
2026-01-16T07:00:00Z,393.34,101.99,0.00111,0
2026-01-16T07:05:00Z,438.22,142.09,0.00164,0
2026-01-16T07:10:00Z,432.86,125.50,0.00190,0
2026-01-16T07:15:00Z,418.17,125.92,0.00295,1
2026-01-16T07:20:00Z,468.64,145.37,0.00180,2
2026-01-16T07:25:00Z,456.66,144.22,0.00052,5
2026-01-16T07:30:00Z,461.81,132.86,0.00222,0
2026-01-16T07:35:00Z,472.84,132.04,0.00068,1
2026-01-16T07:40:00Z,485.66,160.84,0.00240,3
2026-01-16T07:45:00Z,539.53,157.15,0.00171,2
2026-01-16T07:50:00Z,468.96,134.27,0.00210,0
2026-01-16T07:55:00Z,511.52,158.92,0.00117,3
2026-01-16T08:00:00Z,505.58,158.96,0.00134,4
2026-01-16T08:05:00Z,526.26,149.38,0.00141,4
2026-01-16T08:10:00Z,511.23,145.62,0.00131,0
2026-01-16T08:15:00Z,557.69,137.14,0.00073,6
2026-01-16T08:20:00Z,537.53,137.75,0.00159,2
2026-01-16T08:25:00Z,544.39,149.19,0.00058,6
2026-01-16T08:30:00Z,522.73,154.82,0.00023,0
2026-01-16T08:35:00Z,562.12,136.50,0.00093,6
2026-01-16T08:40:00Z,596.59,163.18,0.00156,4
2026-01-16T08:45:00Z,571.58,150.40,0.00171,5
2026-01-16T08:50:00Z,609.95,149.29,0.00108,4
2026-01-16T08:55:00Z,630.76,161.36,0.00092,7
2026-01-16T09:00:00Z,632.77,162.83,0.00167,10
2026-01-16T09:05:00Z,662.27,170.65,0.00257,10
2026-01-16T09:10:00Z,653.90,158.36,0.00108,5
2026-01-16T09:15:00Z,642.38,172.16,0.00202,6
2026-01-16T09:20:00Z,687.42,154.91,0.00205,9
2026-01-16T09:25:00Z,681.79,164.40,0.00308,10
2026-01-16T09:30:00Z,657.13,172.65,0.00126,6
2026-01-16T09:35:00Z,699.92,163.38,0.00134,10
2026-01-16T09:40:00Z,696.55,161.70,0.00103,7
2026-01-16T09:45:00Z,724.67,164.83,0.00200,8
2026-01-16T09:50:00Z,663.54,164.78,0.00053,9
2026-01-16T09:55:00Z,709.36,171.32,0.00207,11
2026-01-16T10:00:00Z,703.42,183.60,0.00140,11
2026-01-16T10:05:00Z,679.36,167.03,0.00036,7
2026-01-16T10:10:00Z,717.15,156.39,0.00189,12
2026-01-16T10:15:00Z,697.72,171.43,0.00213,10
2026-01-16T10:20:00Z,744.14,158.95,0.00202,11
2026-01-16T10:25:00Z,726.11,180.66,0.00076,10
2026-01-16T10:30:00Z,706.31,164.47,0.00291,7
2026-01-16T10:35:00Z,679.07,164.34,0.00138,7
2026-01-16T10:40:00Z,721.80,152.78,0.00385,8
2026-01-16T10:45:00Z,729.10,170.89,0.00317,9
2026-01-16T10:50:00Z,714.36,158.92,0.00189,7
2026-01-16T10:55:00Z,759.65,165.18,0.00174,11
2026-01-16T11:00:00Z,760.80,178.65,0.00367,9
2026-01-16T11:05:00Z,714.91,155.58,0.00187,5
2026-01-16T11:10:00Z,723.09,147.53,0.00307,6
2026-01-16T11:15:00Z,702.04,175.28,0.00218,10
2026-01-16T11:20:00Z,719.83,184.20,0.00247,9
2026-01-16T11:25:00Z,696.17,148.35,0.00303,9
2026-01-16T11:30:00Z,712.24,172.11,0.00222,10
2026-01-16T11:35:00Z,686.11,143.81,0.00234,7
2026-01-16T11:40:00Z,697.17,173.81,0.00208,9
2026-01-16T11:45:00Z,682.52,164.44,0.00177,5
2026-01-16T11:50:00Z,725.10,165.77,0.00134,10
2026-01-16T11:55:00Z,745.01,161.86,0.00121,8
2026-01-16T12:00:00Z,703.32,176.66,0.00331,11
2026-01-16T12:05:00Z,643.65,154.18,0.00153,8
2026-01-16T12:10:00Z,701.63,166.14,0.00247,11
2026-01-16T12:15:00Z,679.29,177.23,0.00205,9
2026-01-16T12:20:00Z,682.81,137.37,0.00217,12
2026-01-16T12:25:00Z,652.02,144.63,0.00057,6
2026-01-16T12:30:00Z,620.80,164.51,0.00058,7
2026-01-16T12:35:00Z,699.53,176.75,0.00095,10
2026-01-16T12:40:00Z,697.45,150.31,0.00281,8
2026-01-16T12:45:00Z,662.99,151.28,0.00153,4
2026-01-16T12:50:00Z,577.72,168.43,0.00165,3
2026-01-16T12:55:00Z,633.05,172.90,0.00282,5
2026-01-16T13:00:00Z,662.49,177.45,0.00100,6
2026-01-16T13:05:00Z,633.65,154.92,0.00099,6
2026-01-16T13:10:00Z,597.22,143.03,0.00195,6
2026-01-16T13:15:00Z,585.84,151.82,0.00136,3
2026-01-16T13:20:00Z,579.70,161.96,0.00114,2
2026-01-16T13:25:00Z,538.38,132.79,0.00246,4
2026-01-16T13:30:00Z,562.67,153.02,0.00084,3
2026-01-16T13:35:00Z,500.63,142.90,0.00101,0
2026-01-16T13:40:00Z,533.76,136.55,0.00194,2
