timestamp,session_id,event_name,channel,journey,landing_source,device_category
2026-08-18T14:21:53Z,session-3076,search_performed,web,search,email_campaign,desktop
2026-08-18T14:22:08Z,session-3076,session_ended,web,,email_campaign,desktop
2026-08-18T14:25:16Z,session-3077,session_started,mobile,,search,phone
2026-08-18T14:25:42Z,session-3077,login_failed,mobile,,search,phone
2026-08-18T14:26:08Z,session-3077,landing_page_viewed,mobile,horizon_savings,search,phone
2026-08-18T14:26:34Z,session-3077,product_details_viewed,mobile,horizon_savings,search,phone
2026-08-18T14:26:54Z,session-3077,session_ended,mobile,,search,phone
2026-08-18T14:30:04Z,session-3078,session_started,mobile,,direct,phone
2026-08-18T14:30:35Z,session-3078,landing_page_viewed,mobile,horizon_savings,direct,phone
2026-08-18T14:31:06Z,session-3078,search_performed,mobile,search,direct,phone
2026-08-18T14:31:37Z,session-3078,search_performed,mobile,search,direct,phone
2026-08-18T14:32:08Z,session-3078,product_details_viewed,mobile,horizon_savings,direct,phone
2026-08-18T14:32:21Z,session-3078,eligibility_info_viewed,mobile,horizon_savings,direct,phone
2026-08-18T14:32:29Z,session-3078,session_ended,mobile,,direct,phone
2026-08-18T14:35:21Z,session-3079,session_started,mobile,,internal_navigation,phone
2026-08-18T14:35:41Z,session-3079,landing_page_viewed,mobile,horizon_savings,internal_navigation,phone
2026-08-18T14:36:01Z,session-3079,search_performed,mobile,search,internal_navigation,phone
2026-08-18T14:36:21Z,session-3079,search_performed,mobile,search,internal_navigation,phone
2026-08-18T14:36:41Z,session-3079,search_performed,mobile,search,internal_navigation,phone
2026-08-18T14:37:01Z,session-3079,product_details_viewed,mobile,horizon_savings,internal_navigation,phone
2026-08-18T14:37:17Z,session-3079,eligibility_info_viewed,mobile,horizon_savings,internal_navigation,phone
2026-08-18T14:37:23Z,session-3079,application_started,mobile,horizon_savings,internal_navigation,phone
2026-08-18T14:37:42Z,session-3079,session_ended,mobile,,internal_navigation,phone
2026-08-18T14:40:22Z,session-3080,session_started,mobile,,direct,phone
2026-08-18T14:40:51Z,session-3080,landing_page_viewed,mobile,horizon_savings,direct,phone
2026-08-18T14:41:20Z,session-3080,search_performed,mobile,search,direct,phone
2026-08-18T14:41:49Z,session-3080,product_details_viewed,mobile,horizon_savings,direct,phone
2026-08-18T14:41:53Z,session-3080,session_ended,mobile,,direct,phone
2026-08-18T14:45:12Z,session-3081,session_started,web,,search,desktop
2026-08-18T14:45:37Z,session-3081,login_failed,web,,search,desktop
2026-08-18T14:46:02Z,session-3081,landing_page_viewed,web,horizon_savings,search,desktop
2026-08-18T14:46:27Z,session-3081,product_details_viewed,web,horizon_savings,search,desktop
2026-08-18T14:46:42Z,session-3081,session_ended,web,,search,desktop
2026-08-18T14:50:16Z,session-3082,session_started,web,,internal_navigation,desktop
2026-08-18T14:50:37Z,session-3082,landing_page_viewed,web,horizon_savings,internal_navigation,desktop
2026-08-18T14:50:58Z,session-3082,product_details_viewed,web,horizon_savings,internal_navigation,desktop
2026-08-18T14:51:15Z,session-3082,eligibility_info_viewed,web,horizon_savings,internal_navigation,desktop
2026-08-18T14:51:27Z,session-3082,application_started,web,horizon_savings,internal_navigation,desktop
2026-08-18T14:51:39Z,session-3082,session_ended,web,,internal_navigation,desktop
2026-08-18T14:55:07Z,session-3083,session_started,web,,search,desktop
2026-08-18T14:55:41Z,session-3083,landing_page_viewed,web,horizon_savings,search,desktop
2026-08-18T14:56:15Z,session-3083,product_details_viewed,web,horizon_savings,search,desktop
2026-08-18T14:56:23Z,session-3083,session_ended,web,,search,desktop
2026-08-18T15:00:23Z,session-3084,session_started,web,,search,desktop
2026-08-18T15:00:49Z,session-3084,landing_page_viewed,web,horizon_savings,search,desktop
2026-08-18T15:01:15Z,session-3084,product_details_viewed,web,horizon_savings,search,desktop
2026-08-18T15:01:20Z,session-3084,eligibility_info_viewed,web,horizon_savings,search,desktop
2026-08-18T15:01:30Z,session-3084,search_performed,web,search,search,desktop
2026-08-18T15:01:43Z,session-3084,session_ended,web,,search,desktop
2026-08-18T15:05:04Z,session-3085,session_started,mobile,,internal_navigation,phone
2026-08-18T15:05:34Z,session-3085,landing_page_viewed,mobile,horizon_savings,internal_navigation,phone
2026-08-18T15:06:04Z,session-3085,search_performed,mobile,search,internal_navigation,phone
2026-08-18T15:06:34Z,session-3085,search_performed,mobile,search,internal_navigation,phone
2026-08-18T15:07:04Z,session-3085,search_performed,mobile,search,internal_navigation,phone
2026-08-18T15:07:34Z,session-3085,product_details_viewed,mobile,horizon_savings,internal_navigation,phone
2026-08-18T15:07:57Z,session-3085,session_ended,mobile,,internal_navigation,phone
2026-08-18T15:10:17Z,session-3086,session_started,web,,search,desktop
2026-08-18T15:11:09Z,session-3086,landing_page_viewed,web,horizon_savings,search,desktop
2026-08-18T15:12:01Z,session-3086,product_details_viewed,web,horizon_savings,search,desktop
2026-08-18T15:12:05Z,session-3086,application_started,web,horizon_savings,search,desktop
2026-08-18T15:12:24Z,session-3086,session_ended,web,,search,desktop
2026-08-18T15:15:19Z,session-3087,session_started,web,,internal_navigation,desktop
2026-08-18T15:15:38Z,session-3087,landing_page_viewed,web,horizon_savings,internal_navigation,desktop
2026-08-18T15:15:57Z,session-3087,product_details_viewed,web,horizon_savings,internal_navigation,desktop
2026-08-18T15:16:08Z,session-3087,session_ended,web,,internal_navigation,desktop
2026-08-18T15:20:17Z,session-3088,session_started,web,,email_campaign,desktop
2026-08-18T15:20:45Z,session-3088,landing_page_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T15:21:13Z,session-3088,search_performed,web,search,email_campaign,desktop
2026-08-18T15:21:41Z,session-3088,help_opened,web,,email_campaign,desktop
2026-08-18T15:22:09Z,session-3088,search_performed,web,search,email_campaign,desktop
2026-08-18T15:22:37Z,session-3088,help_opened,web,,email_campaign,desktop
2026-08-18T15:23:05Z,session-3088,product_details_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T15:23:21Z,session-3088,eligibility_info_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T15:23:35Z,session-3088,session_ended,web,,email_campaign,desktop
2026-08-18T15:25:12Z,session-3089,session_started,mobile,,internal_navigation,phone
2026-08-18T15:25:35Z,session-3089,landing_page_viewed,mobile,horizon_savings,internal_navigation,phone
2026-08-18T15:25:58Z,session-3089,product_details_viewed,mobile,horizon_savings,internal_navigation,phone
2026-08-18T15:26:08Z,session-3089,eligibility_info_viewed,mobile,horizon_savings,internal_navigation,phone
2026-08-18T15:26:19Z,session-3089,session_ended,mobile,,internal_navigation,phone
2026-08-18T15:30:17Z,session-3090,session_started,mobile,,internal_navigation,phone
2026-08-18T15:30:40Z,session-3090,landing_page_viewed,mobile,horizon_savings,internal_navigation,phone
2026-08-18T15:31:03Z,session-3090,product_details_viewed,mobile,horizon_savings,internal_navigation,phone
2026-08-18T15:31:14Z,session-3090,session_ended,mobile,,internal_navigation,phone
2026-08-18T15:35:05Z,session-3091,session_started,web,,direct,desktop
2026-08-18T15:35:23Z,session-3091,landing_page_viewed,web,horizon_savings,direct,desktop
2026-08-18T15:35:41Z,session-3091,search_performed,web,search,direct,desktop
2026-08-18T15:35:59Z,session-3091,search_performed,web,search,direct,desktop
2026-08-18T15:36:17Z,session-3091,search_performed,web,search,direct,desktop
2026-08-18T15:36:35Z,session-3091,product_details_viewed,web,horizon_savings,direct,desktop
2026-08-18T15:36:53Z,session-3091,search_performed,web,search,direct,desktop
2026-08-18T15:37:12Z,session-3091,session_ended,web,,direct,desktop
2026-08-18T15:40:23Z,session-3092,session_started,mobile,,direct,phone
2026-08-18T15:40:48Z,session-3092,login_failed,mobile,,direct,phone
2026-08-18T15:41:13Z,session-3092,landing_page_viewed,mobile,horizon_savings,direct,phone
2026-08-18T15:41:38Z,session-3092,product_details_viewed,mobile,horizon_savings,direct,phone
2026-08-18T15:42:01Z,session-3092,eligibility_info_viewed,mobile,horizon_savings,direct,phone
2026-08-18T15:42:08Z,session-3092,session_ended,mobile,,direct,phone
2026-08-18T15:45:13Z,session-3093,session_started,mobile,,direct,phone
2026-08-18T15:45:40Z,session-3093,landing_page_viewed,mobile,horizon_savings,direct,phone
2026-08-18T15:46:07Z,session-3093,product_details_viewed,mobile,horizon_savings,direct,phone
2026-08-18T15:46:22Z,session-3093,session_ended,mobile,,direct,phone
2026-08-18T15:50:10Z,session-3094,session_started,web,,direct,desktop
2026-08-18T15:50:42Z,session-3094,landing_page_viewed,web,horizon_savings,direct,desktop
2026-08-18T15:51:14Z,session-3094,help_opened,web,,direct,desktop
2026-08-18T15:51:46Z,session-3094,product_details_viewed,web,horizon_savings,direct,desktop
2026-08-18T15:52:07Z,session-3094,eligibility_info_viewed,web,horizon_savings,direct,desktop
2026-08-18T15:52:13Z,session-3094,session_ended,web,,direct,desktop
2026-08-18T15:55:16Z,session-3095,session_started,web,,direct,tablet
2026-08-18T15:55:58Z,session-3095,landing_page_viewed,web,horizon_savings,direct,tablet
2026-08-18T15:56:40Z,session-3095,product_details_viewed,web,horizon_savings,direct,tablet
2026-08-18T15:56:53Z,session-3095,application_started,web,horizon_savings,direct,tablet
2026-08-18T15:57:08Z,session-3095,session_ended,web,,direct,tablet
2026-08-18T16:00:09Z,session-3096,session_started,web,,internal_navigation,tablet
2026-08-18T16:00:39Z,session-3096,login_failed,web,,internal_navigation,tablet
2026-08-18T16:01:09Z,session-3096,landing_page_viewed,web,horizon_savings,internal_navigation,tablet
2026-08-18T16:01:39Z,session-3096,product_details_viewed,web,horizon_savings,internal_navigation,tablet
2026-08-18T16:02:01Z,session-3096,session_ended,web,,internal_navigation,tablet
2026-08-18T16:05:05Z,session-3097,session_started,mobile,,internal_navigation,phone
2026-08-18T16:05:37Z,session-3097,landing_page_viewed,mobile,horizon_savings,internal_navigation,phone
2026-08-18T16:06:09Z,session-3097,help_opened,mobile,,internal_navigation,phone
2026-08-18T16:06:41Z,session-3097,help_opened,mobile,,internal_navigation,phone
2026-08-18T16:07:13Z,session-3097,product_details_viewed,mobile,horizon_savings,internal_navigation,phone
2026-08-18T16:07:37Z,session-3097,eligibility_info_viewed,mobile,horizon_savings,internal_navigation,phone
2026-08-18T16:07:42Z,session-3097,session_ended,mobile,,internal_navigation,phone
2026-08-18T16:10:17Z,session-3098,session_started,web,,direct,desktop
2026-08-18T16:10:37Z,session-3098,login_failed,web,,direct,desktop
2026-08-18T16:10:57Z,session-3098,landing_page_viewed,web,horizon_savings,direct,desktop
2026-08-18T16:11:17Z,session-3098,search_performed,web,search,direct,desktop
2026-08-18T16:11:37Z,session-3098,product_details_viewed,web,horizon_savings,direct,desktop
2026-08-18T16:11:51Z,session-3098,session_ended,web,,direct,desktop
2026-08-18T16:15:14Z,session-3099,session_started,web,,search,desktop
2026-08-18T16:15:40Z,session-3099,landing_page_viewed,web,horizon_savings,search,desktop
2026-08-18T16:16:06Z,session-3099,help_opened,web,,search,desktop
2026-08-18T16:16:32Z,session-3099,product_details_viewed,web,horizon_savings,search,desktop
2026-08-18T16:16:55Z,session-3099,eligibility_info_viewed,web,horizon_savings,search,desktop
2026-08-18T16:17:07Z,session-3099,session_ended,web,,search,desktop
2026-08-18T16:20:24Z,session-3100,session_started,web,,direct,desktop
2026-08-18T16:21:05Z,session-3100,landing_page_viewed,web,horizon_savings,direct,desktop
2026-08-18T16:21:46Z,session-3100,product_details_viewed,web,horizon_savings,direct,desktop
2026-08-18T16:22:02Z,session-3100,eligibility_info_viewed,web,horizon_savings,direct,desktop
2026-08-18T16:22:18Z,session-3100,search_performed,web,search,direct,desktop
2026-08-18T16:22:29Z,session-3100,session_ended,web,,direct,desktop
2026-08-18T16:25:13Z,session-3101,session_started,web,,search,desktop
2026-08-18T16:25:34Z,session-3101,landing_page_viewed,web,horizon_savings,search,desktop
2026-08-18T16:25:55Z,session-3101,search_performed,web,search,search,desktop
2026-08-18T16:26:16Z,session-3101,product_details_viewed,web,horizon_savings,search,desktop
2026-08-18T16:26:20Z,session-3101,eligibility_info_viewed,web,horizon_savings,search,desktop
2026-08-18T16:26:41Z,session-3101,search_performed,web,search,search,desktop
2026-08-18T16:26:48Z,session-3101,session_ended,web,,search,desktop
2026-08-18T16:30:22Z,session-3102,session_started,mobile,,search,phone
2026-08-18T16:30:39Z,session-3102,landing_page_viewed,mobile,horizon_savings,search,phone
2026-08-18T16:30:56Z,session-3102,search_performed,mobile,search,search,phone
2026-08-18T16:31:13Z,session-3102,search_performed,mobile,search,search,phone
2026-08-18T16:31:30Z,session-3102,search_performed,mobile,search,search,phone
2026-08-18T16:31:47Z,session-3102,product_details_viewed,mobile,horizon_savings,search,phone
2026-08-18T16:32:11Z,session-3102,session_ended,mobile,,search,phone
2026-08-18T16:35:11Z,session-3103,session_started,web,,internal_navigation,desktop
2026-08-18T16:35:44Z,session-3103,landing_page_viewed,web,horizon_savings,internal_navigation,desktop
2026-08-18T16:36:17Z,session-3103,product_details_viewed,web,horizon_savings,internal_navigation,desktop
2026-08-18T16:36:38Z,session-3103,eligibility_info_viewed,web,horizon_savings,internal_navigation,desktop
2026-08-18T16:37:02Z,session-3103,application_started,web,horizon_savings,internal_navigation,desktop
2026-08-18T16:37:13Z,session-3103,session_ended,web,,internal_navigation,desktop
2026-08-18T16:40:21Z,session-3104,session_started,mobile,,direct,phone
2026-08-18T16:40:38Z,session-3104,landing_page_viewed,mobile,horizon_savings,direct,phone
2026-08-18T16:40:55Z,session-3104,help_opened,mobile,,direct,phone
2026-08-18T16:41:12Z,session-3104,product_details_viewed,mobile,horizon_savings,direct,phone
2026-08-18T16:41:20Z,session-3104,eligibility_info_viewed,mobile,horizon_savings,direct,phone
2026-08-18T16:41:44Z,session-3104,application_started,mobile,horizon_savings,direct,phone
2026-08-18T16:41:59Z,session-3104,session_ended,mobile,,direct,phone
2026-08-18T16:45:14Z,session-3105,session_started,web,,search,desktop
2026-08-18T16:45:48Z,session-3105,landing_page_viewed,web,horizon_savings,search,desktop
2026-08-18T16:46:22Z,session-3105,search_performed,web,search,search,desktop
2026-08-18T16:46:56Z,session-3105,product_details_viewed,web,horizon_savings,search,desktop
2026-08-18T16:47:09Z,session-3105,session_ended,web,,search,desktop
2026-08-18T16:50:09Z,session-3106,session_started,web,,direct,desktop
2026-08-18T16:50:26Z,session-3106,landing_page_viewed,web,horizon_savings,direct,desktop
2026-08-18T16:50:43Z,session-3106,search_performed,web,search,direct,desktop
2026-08-18T16:51:00Z,session-3106,help_opened,web,,direct,desktop
2026-08-18T16:51:17Z,session-3106,product_details_viewed,web,horizon_savings,direct,desktop
2026-08-18T16:51:26Z,session-3106,eligibility_info_viewed,web,horizon_savings,direct,desktop
2026-08-18T16:51:47Z,session-3106,session_ended,web,,direct,desktop
2026-08-18T16:55:05Z,session-3107,session_started,mobile,,search,phone
2026-08-18T16:55:40Z,session-3107,landing_page_viewed,mobile,horizon_savings,search,phone
2026-08-18T16:56:15Z,session-3107,product_details_viewed,mobile,horizon_savings,search,phone
2026-08-18T16:56:31Z,session-3107,session_ended,mobile,,search,phone
2026-08-18T17:00:04Z,session-3108,session_started,web,,direct,desktop
2026-08-18T17:00:52Z,session-3108,landing_page_viewed,web,horizon_savings,direct,desktop
2026-08-18T17:01:40Z,session-3108,product_details_viewed,web,horizon_savings,direct,desktop
2026-08-18T17:02:02Z,session-3108,eligibility_info_viewed,web,horizon_savings,direct,desktop
2026-08-18T17:02:08Z,session-3108,session_ended,web,,direct,desktop
2026-08-18T17:05:10Z,session-3109,session_started,web,,internal_navigation,desktop
2026-08-18T17:05:33Z,session-3109,landing_page_viewed,web,horizon_savings,internal_navigation,desktop
2026-08-18T17:05:56Z,session-3109,help_opened,web,,internal_navigation,desktop
2026-08-18T17:06:19Z,session-3109,help_opened,web,,internal_navigation,desktop
2026-08-18T17:06:42Z,session-3109,search_performed,web,search,internal_navigation,desktop
2026-08-18T17:07:05Z,session-3109,search_performed,web,search,internal_navigation,desktop
2026-08-18T17:07:28Z,session-3109,product_details_viewed,web,horizon_savings,internal_navigation,desktop
2026-08-18T17:07:47Z,session-3109,eligibility_info_viewed,web,horizon_savings,internal_navigation,desktop
2026-08-18T17:08:11Z,session-3109,session_ended,web,,internal_navigation,desktop
2026-08-18T17:10:14Z,session-3110,session_started,web,,email_campaign,desktop
2026-08-18T17:10:52Z,session-3110,landing_page_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T17:11:30Z,session-3110,product_details_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T17:11:38Z,session-3110,session_ended,web,,email_campaign,desktop
2026-08-18T17:15:09Z,session-3111,session_started,web,,email_campaign,desktop
2026-08-18T17:15:39Z,session-3111,landing_page_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T17:16:09Z,session-3111,product_details_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T17:16:18Z,session-3111,eligibility_info_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T17:16:40Z,session-3111,application_started,web,horizon_savings,email_campaign,desktop
2026-08-18T17:16:46Z,session-3111,session_ended,web,,email_campaign,desktop
2026-08-18T17:20:05Z,session-3112,session_started,web,,internal_navigation,desktop
2026-08-18T17:20:47Z,session-3112,landing_page_viewed,web,horizon_savings,internal_navigation,desktop
2026-08-18T17:21:29Z,session-3112,product_details_viewed,web,horizon_savings,internal_navigation,desktop
2026-08-18T17:21:41Z,session-3112,session_ended,web,,internal_navigation,desktop
2026-08-18T17:25:17Z,session-3113,session_started,mobile,,email_campaign,phone
2026-08-18T17:25:45Z,session-3113,landing_page_viewed,mobile,horizon_savings,email_campaign,phone
2026-08-18T17:26:13Z,session-3113,product_details_viewed,mobile,horizon_savings,email_campaign,phone
2026-08-18T17:26:17Z,session-3113,eligibility_info_viewed,mobile,horizon_savings,email_campaign,phone
2026-08-18T17:26:41Z,session-3113,session_ended,mobile,,email_campaign,phone
2026-08-18T17:30:17Z,session-3114,session_started,web,,search,desktop
2026-08-18T17:30:51Z,session-3114,landing_page_viewed,web,horizon_savings,search,desktop
2026-08-18T17:31:25Z,session-3114,search_performed,web,search,search,desktop
2026-08-18T17:31:59Z,session-3114,product_details_viewed,web,horizon_savings,search,desktop
2026-08-18T17:32:33Z,session-3114,search_performed,web,search,search,desktop
2026-08-18T17:32:57Z,session-3114,session_ended,web,,search,desktop
2026-08-18T17:35:20Z,session-3115,session_started,web,,search,desktop
2026-08-18T17:35:52Z,session-3115,landing_page_viewed,web,horizon_savings,search,desktop
2026-08-18T17:36:24Z,session-3115,product_details_viewed,web,horizon_savings,search,desktop
2026-08-18T17:36:39Z,session-3115,eligibility_info_viewed,web,horizon_savings,search,desktop
2026-08-18T17:36:59Z,session-3115,application_started,web,horizon_savings,search,desktop
2026-08-18T17:37:07Z,session-3115,session_ended,web,,search,desktop
2026-08-18T17:40:06Z,session-3116,session_started,mobile,,direct,phone
2026-08-18T17:40:49Z,session-3116,landing_page_viewed,mobile,horizon_savings,direct,phone
2026-08-18T17:41:32Z,session-3116,product_details_viewed,mobile,horizon_savings,direct,phone
2026-08-18T17:41:55Z,session-3116,eligibility_info_viewed,mobile,horizon_savings,direct,phone
2026-08-18T17:42:10Z,session-3116,application_started,mobile,horizon_savings,direct,phone
2026-08-18T17:42:22Z,session-3116,session_ended,mobile,,direct,phone
2026-08-18T17:45:12Z,session-3117,session_started,web,,internal_navigation,desktop
2026-08-18T17:45:40Z,session-3117,landing_page_viewed,web,horizon_savings,internal_navigation,desktop
2026-08-18T17:46:08Z,session-3117,help_opened,web,,internal_navigation,desktop
2026-08-18T17:46:36Z,session-3117,product_details_viewed,web,horizon_savings,internal_navigation,desktop
2026-08-18T17:46:46Z,session-3117,eligibility_info_viewed,web,horizon_savings,internal_navigation,desktop
2026-08-18T17:46:58Z,session-3117,search_performed,web,search,internal_navigation,desktop
2026-08-18T17:47:17Z,session-3117,session_ended,web,,internal_navigation,desktop
2026-08-18T17:50:24Z,session-3118,session_started,mobile,,search,phone
2026-08-18T17:50:52Z,session-3118,landing_page_viewed,mobile,horizon_savings,search,phone
2026-08-18T17:51:20Z,session-3118,search_performed,mobile,search,search,phone
2026-08-18T17:51:48Z,session-3118,product_details_viewed,mobile,horizon_savings,search,phone
2026-08-18T17:52:00Z,session-3118,eligibility_info_viewed,mobile,horizon_savings,search,phone
2026-08-18T17:52:09Z,session-3118,session_ended,mobile,,search,phone
2026-08-18T17:55:05Z,session-3119,session_started,mobile,,direct,phone
2026-08-18T17:55:28Z,session-3119,landing_page_viewed,mobile,horizon_savings,direct,phone
2026-08-18T17:55:51Z,session-3119,product_details_viewed,mobile,horizon_savings,direct,phone
2026-08-18T17:56:00Z,session-3119,session_ended,mobile,,direct,phone
2026-08-18T18:00:04Z,session-3120,session_started,web,,search,desktop
2026-08-18T18:00:22Z,session-3120,landing_page_viewed,web,horizon_savings,search,desktop
2026-08-18T18:00:40Z,session-3120,product_details_viewed,web,horizon_savings,search,desktop
2026-08-18T18:00:52Z,session-3120,eligibility_info_viewed,web,horizon_savings,search,desktop
2026-08-18T18:01:04Z,session-3120,session_ended,web,,search,desktop
2026-08-18T18:05:21Z,session-3121,session_started,web,,direct,desktop
2026-08-18T18:05:53Z,session-3121,landing_page_viewed,web,horizon_savings,direct,desktop
2026-08-18T18:06:25Z,session-3121,product_details_viewed,web,horizon_savings,direct,desktop
2026-08-18T18:06:31Z,session-3121,session_ended,web,,direct,desktop
2026-08-18T18:10:05Z,session-3122,session_started,web,,internal_navigation,desktop
2026-08-18T18:10:24Z,session-3122,login_failed,web,,internal_navigation,desktop
2026-08-18T18:10:43Z,session-3122,landing_page_viewed,web,horizon_savings,internal_navigation,desktop
2026-08-18T18:11:02Z,session-3122,product_details_viewed,web,horizon_savings,internal_navigation,desktop
2026-08-18T18:11:23Z,session-3122,session_ended,web,,internal_navigation,desktop
2026-08-18T18:15:06Z,session-3123,session_started,web,,search,desktop
2026-08-18T18:15:27Z,session-3123,landing_page_viewed,web,horizon_savings,search,desktop
2026-08-18T18:15:48Z,session-3123,product_details_viewed,web,horizon_savings,search,desktop
2026-08-18T18:15:59Z,session-3123,eligibility_info_viewed,web,horizon_savings,search,desktop
2026-08-18T18:16:11Z,session-3123,application_started,web,horizon_savings,search,desktop
2026-08-18T18:16:27Z,session-3123,session_ended,web,,search,desktop
2026-08-18T18:20:10Z,session-3124,session_started,mobile,,email_campaign,phone
2026-08-18T18:20:37Z,session-3124,landing_page_viewed,mobile,horizon_savings,email_campaign,phone
2026-08-18T18:21:04Z,session-3124,product_details_viewed,mobile,horizon_savings,email_campaign,phone
2026-08-18T18:21:15Z,session-3124,eligibility_info_viewed,mobile,horizon_savings,email_campaign,phone
2026-08-18T18:21:32Z,session-3124,application_started,mobile,horizon_savings,email_campaign,phone
2026-08-18T18:21:45Z,session-3124,session_ended,mobile,,email_campaign,phone
2026-08-18T18:25:21Z,session-3125,session_started,web,,search,desktop
2026-08-18T18:25:40Z,session-3125,landing_page_viewed,web,horizon_savings,search,desktop
2026-08-18T18:25:59Z,session-3125,product_details_viewed,web,horizon_savings,search,desktop
2026-08-18T18:26:11Z,session-3125,eligibility_info_viewed,web,horizon_savings,search,desktop
2026-08-18T18:26:20Z,session-3125,session_ended,web,,search,desktop
2026-08-18T18:30:15Z,session-3126,session_started,web,,email_campaign,desktop
2026-08-18T18:30:27Z,session-3126,landing_page_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T18:30:39Z,session-3126,product_details_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T18:30:57Z,session-3126,eligibility_info_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T18:31:08Z,session-3126,application_started,web,horizon_savings,email_campaign,desktop
2026-08-18T18:31:12Z,session-3126,session_ended,web,,email_campaign,desktop
2026-08-18T18:35:16Z,session-3127,session_started,web,,email_campaign,desktop
2026-08-18T18:35:37Z,session-3127,landing_page_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T18:35:58Z,session-3127,search_performed,web,search,email_campaign,desktop
2026-08-18T18:36:19Z,session-3127,help_opened,web,,email_campaign,desktop
2026-08-18T18:36:40Z,session-3127,search_performed,web,search,email_campaign,desktop
2026-08-18T18:37:01Z,session-3127,product_details_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T18:37:07Z,session-3127,eligibility_info_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T18:37:16Z,session-3127,session_ended,web,,email_campaign,desktop
2026-08-18T18:40:21Z,session-3128,session_started,web,,email_campaign,desktop
2026-08-18T18:40:43Z,session-3128,login_failed,web,,email_campaign,desktop
2026-08-18T18:41:05Z,session-3128,landing_page_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T18:41:27Z,session-3128,product_details_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T18:41:50Z,session-3128,eligibility_info_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T18:42:02Z,session-3128,session_ended,web,,email_campaign,desktop
2026-08-18T18:45:22Z,session-3129,session_started,web,,email_campaign,desktop
2026-08-18T18:46:07Z,session-3129,landing_page_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T18:46:52Z,session-3129,product_details_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T18:47:09Z,session-3129,eligibility_info_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T18:47:14Z,session-3129,session_ended,web,,email_campaign,desktop
2026-08-18T18:50:12Z,session-3130,session_started,web,,search,desktop
2026-08-18T18:50:47Z,session-3130,landing_page_viewed,web,horizon_savings,search,desktop
2026-08-18T18:51:22Z,session-3130,help_opened,web,,search,desktop
2026-08-18T18:51:57Z,session-3130,search_performed,web,search,search,desktop
2026-08-18T18:52:32Z,session-3130,product_details_viewed,web,horizon_savings,search,desktop
2026-08-18T18:52:42Z,session-3130,eligibility_info_viewed,web,horizon_savings,search,desktop
2026-08-18T18:52:55Z,session-3130,application_started,web,horizon_savings,search,desktop
2026-08-18T18:52:59Z,session-3130,session_ended,web,,search,desktop
2026-08-18T18:55:05Z,session-3131,session_started,mobile,,email_campaign,phone
2026-08-18T18:55:35Z,session-3131,landing_page_viewed,mobile,horizon_savings,email_campaign,phone
2026-08-18T18:56:05Z,session-3131,product_details_viewed,mobile,horizon_savings,email_campaign,phone
2026-08-18T18:56:23Z,session-3131,eligibility_info_viewed,mobile,horizon_savings,email_campaign,phone
2026-08-18T18:56:39Z,session-3131,session_ended,mobile,,email_campaign,phone
2026-08-18T19:00:14Z,session-3132,session_started,web,,email_campaign,desktop
2026-08-18T19:00:32Z,session-3132,landing_page_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T19:00:50Z,session-3132,search_performed,web,search,email_campaign,desktop
2026-08-18T19:01:08Z,session-3132,search_performed,web,search,email_campaign,desktop
2026-08-18T19:01:26Z,session-3132,product_details_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T19:01:30Z,session-3132,eligibility_info_viewed,web,horizon_savings,email_campaign,desktop
2026-08-18T19:01:52Z,session-3132,application_started,web,horizon_savings,email_campaign,desktop
2026-08-18T19:02:12Z,session-3132,session_ended,web,,email_campaign,desktop
2026-08-18T19:05:16Z,session-3133,session_started,web,,direct,desktop
2026-08-18T19:05:36Z,session-3133,landing_page_viewed,web,horizon_savings,direct,desktop
2026-08-18T19:05:56Z,session-3133,product_details_viewed,web,horizon_savings,direct,desktop
2026-08-18T19:06:09Z,session-3133,eligibility_info_viewed,web,horizon_savings,direct,desktop
2026-08-18T19:06:30Z,session-3133,application_started,web,horizon_savings,direct,desktop
2026-08-18T19:06:49Z,session-3133,session_ended,web,,direct,desktop
2026-08-18T19:10:18Z,session-3134,session_started,mobile,,search,phone
2026-08-18T19:10:58Z,session-3134,landing_page_viewed,mobile,horizon_savings,search,phone
2026-08-18T19:11:38Z,session-3134,help_opened,mobile,,search,phone
