timestamp,query_family,rows_expected_band,join_count,filter_count,uses_sort,uses_aggregation,uses_grouping,current_db_connections,current_queue_depth,recent_db_latency_ms,requests_per_minute,query_duration_ms
2026-01-02T22:35:00Z,member_search,medium,2,5,true,true,true,37,3,98.01,257.91,576.09
2026-01-02T22:40:00Z,member_search,small,1,1,true,false,false,39,0,111.61,297.14,262.96
2026-01-02T22:45:00Z,transaction_history,small,4,2,false,false,false,43,0,124.78,243.70,573.79
2026-01-02T22:50:00Z,account_summary,tiny,3,6,true,false,false,32,0,135.70,249.10,319.13
2026-01-02T22:55:00Z,transfer_history,medium,0,5,true,false,false,26,0,92.37,150.98,525.58
2026-01-02T23:00:00Z,account_summary,medium,2,5,false,true,false,20,0,93.30,191.21,271.35
2026-01-02T23:05:00Z,statement_lookup,tiny,4,1,true,false,false,35,0,94.89,307.28,479.20
2026-01-02T23:10:00Z,member_search,small,2,6,false,true,true,47,0,132.02,381.45,550.05
2026-01-02T23:15:00Z,account_summary,small,0,6,true,true,false,23,0,65.08,272.10,271.81
2026-01-02T23:20:00Z,verification_audit,small,3,4,true,false,false,30,7,135.79,228.85,542.86
2026-01-02T23:25:00Z,transaction_history,medium,4,2,false,false,false,54,13,168.65,373.73,682.24
2026-01-02T23:30:00Z,statement_lookup,medium,0,4,false,false,false,54,6,142.64,290.49,396.04
2026-01-02T23:35:00Z,statement_lookup,small,3,2,false,true,false,29,0,84.82,220.01,481.02
2026-01-02T23:40:00Z,verification_audit,tiny,1,5,false,false,false,24,0,111.39,251.37,326.28
2026-01-02T23:45:00Z,account_summary,tiny,2,5,false,false,false,52,0,124.99,322.50,235.93
2026-01-02T23:50:00Z,member_search,large,4,1,false,false,false,31,0,88.33,316.62,720.33
2026-01-02T23:55:00Z,account_summary,large,2,3,false,false,false,35,0,127.35,342.47,399.87
2026-01-03T00:00:00Z,transfer_history,large,2,1,false,true,false,39,6,103.90,272.27,825.11
2026-01-03T00:05:00Z,member_search,tiny,2,3,false,true,true,33,0,105.58,203.59,384.19
2026-01-03T00:10:00Z,transfer_history,very_large,0,6,false,false,false,33,1,115.10,293.55,1047.71
2026-01-03T00:15:00Z,transaction_history,tiny,2,3,false,true,true,42,9,159.33,345.97,700.81
2026-01-03T00:20:00Z,transaction_history,small,0,5,true,true,true,24,0,94.00,242.23,502.01
2026-01-03T00:25:00Z,transfer_history,tiny,1,4,true,false,false,28,0,99.21,366.80,337.88
2026-01-03T00:30:00Z,account_summary,medium,4,1,true,false,false,31,0,76.50,316.27,381.62
2026-01-03T00:35:00Z,transfer_history,medium,0,4,true,false,false,54,0,130.05,399.88,508.39
2026-01-03T00:40:00Z,member_search,very_large,4,5,false,false,false,31,0,145.32,264.28,1335.97
2026-01-03T00:45:00Z,verification_audit,medium,0,1,false,false,false,33,0,111.78,267.35,337.12
2026-01-03T00:50:00Z,account_summary,small,2,5,false,true,true,52,13,196.78,336.39,557.31
2026-01-03T00:55:00Z,member_search,medium,4,1,true,false,false,40,0,108.51,236.56,647.17
2026-01-03T01:00:00Z,statement_lookup,small,1,3,true,true,false,35,0,80.11,305.20,328.77
2026-01-03T01:05:00Z,statement_lookup,large,4,6,false,false,false,36,0,112.14,255.09,808.24
2026-01-03T01:10:00Z,statement_lookup,medium,2,4,false,true,false,19,0,94.22,231.40,475.33
2026-01-03T01:15:00Z,transaction_history,medium,0,4,false,false,false,43,0,133.46,299.57,511.30
2026-01-03T01:20:00Z,account_summary,very_large,2,3,true,true,true,43,0,135.85,354.70,1235.59
2026-01-03T01:25:00Z,transaction_history,large,2,5,false,false,false,36,1,115.82,253.65,723.29
2026-01-03T01:30:00Z,transfer_history,small,2,2,true,false,false,41,0,89.90,216.63,325.10
2026-01-03T01:35:00Z,verification_audit,large,1,1,false,true,true,40,0,98.32,264.43,732.13
2026-01-03T01:40:00Z,account_summary,very_large,0,4,false,false,false,29,0,81.38,220.92,863.41
2026-01-03T01:45:00Z,member_search,medium,1,3,false,true,true,36,3,135.14,270.93,468.59
2026-01-03T01:50:00Z,member_search,tiny,1,6,true,false,false,29,0,80.84,314.86,336.64
2026-01-03T01:55:00Z,statement_lookup,tiny,2,6,true,false,false,38,0,137.46,221.13,275.75
2026-01-03T02:00:00Z,statement_lookup,small,2,4,true,false,false,39,0,137.72,322.22,290.22
2026-01-03T02:05:00Z,statement_lookup,tiny,0,1,false,false,false,37,0,90.40,237.14,92.11
2026-01-03T02:10:00Z,member_search,small,1,3,false,false,false,31,0,70.27,300.29,349.15
2026-01-03T02:15:00Z,transaction_history,large,3,3,false,true,true,40,0,107.16,301.03,695.85
2026-01-03T02:20:00Z,transfer_history,medium,2,2,true,false,false,48,0,119.80,342.88,528.75
2026-01-03T02:25:00Z,transfer_history,tiny,2,1,true,false,false,42,8,155.65,435.89,493.21
2026-01-03T02:30:00Z,account_summary,medium,4,5,false,true,true,31,0,110.22,317.89,446.98
2026-01-03T02:35:00Z,account_summary,medium,4,1,true,false,false,40,0,103.76,363.79,514.74
2026-01-03T02:40:00Z,transaction_history,medium,0,2,true,true,true,45,0,103.14,247.26,598.65
2026-01-03T02:45:00Z,transaction_history,large,0,6,true,false,false,47,1,76.98,302.06,628.95
2026-01-03T02:50:00Z,verification_audit,tiny,1,6,true,false,false,42,0,112.17,353.68,484.94
2026-01-03T02:55:00Z,transaction_history,tiny,1,3,true,false,false,39,0,139.82,214.59,379.88
2026-01-03T03:00:00Z,statement_lookup,very_large,1,5,true,false,false,32,0,99.03,221.94,1038.22
2026-01-03T03:05:00Z,transfer_history,medium,3,4,false,false,false,41,0,117.81,262.49,512.91
2026-01-03T03:10:00Z,member_search,small,2,6,false,false,false,37,0,100.48,277.40,388.87
2026-01-03T03:15:00Z,account_summary,small,3,4,false,false,false,49,3,134.93,272.16,455.38
2026-01-03T03:20:00Z,account_summary,large,2,5,false,true,true,28,0,99.89,242.17,571.68
2026-01-03T03:25:00Z,transaction_history,small,4,6,false,true,false,39,0,120.64,316.41,619.69
2026-01-03T03:30:00Z,member_search,tiny,4,6,true,false,false,31,0,94.99,243.66,497.93
2026-01-03T03:35:00Z,transfer_history,medium,2,2,true,false,false,50,2,156.71,321.30,638.55
2026-01-03T03:40:00Z,transaction_history,small,1,5,false,true,false,29,0,88.18,231.08,452.58
2026-01-03T03:45:00Z,transfer_history,medium,4,6,false,false,false,36,0,97.82,348.25,684.18
2026-01-03T03:50:00Z,transaction_history,medium,2,5,false,false,false,43,1,134.66,204.50,427.26
2026-01-03T03:55:00Z,transaction_history,medium,4,1,false,false,false,33,0,116.96,167.02,770.82
2026-01-03T04:00:00Z,transaction_history,very_large,2,3,true,false,false,39,1,111.06,221.46,1514.02
2026-01-03T04:05:00Z,statement_lookup,large,1,5,true,true,true,33,0,84.55,332.44,890.35
2026-01-03T04:10:00Z,statement_lookup,very_large,3,1,false,false,false,44,0,169.91,348.25,1075.54
2026-01-03T04:15:00Z,transaction_history,large,1,3,true,false,false,39,0,116.04,218.79,866.67
2026-01-03T04:20:00Z,account_summary,small,3,2,false,false,false,34,3,132.60,247.60,437.58
2026-01-03T04:25:00Z,transfer_history,large,4,2,false,true,true,25,0,108.90,277.03,1012.74
2026-01-03T04:30:00Z,transaction_history,large,1,3,true,false,false,30,0,101.71,341.20,816.43
2026-01-03T04:35:00Z,member_search,medium,2,4,true,true,false,36,0,118.30,306.97,493.53
2026-01-03T04:40:00Z,member_search,tiny,0,2,true,false,false,23,0,66.46,227.15,139.51
2026-01-03T04:45:00Z,transaction_history,medium,1,4,false,false,false,29,0,66.48,345.52,527.63
2026-01-03T04:50:00Z,account_summary,tiny,0,5,false,false,false,31,0,112.09,236.97,336.99
2026-01-03T04:55:00Z,verification_audit,tiny,1,1,false,true,false,16,0,74.21,185.46,289.40
2026-01-03T05:00:00Z,account_summary,large,4,5,false,true,false,45,6,114.46,356.27,863.90
2026-01-03T05:05:00Z,account_summary,small,0,5,false,true,true,39,0,91.84,313.54,264.08
2026-01-03T05:10:00Z,verification_audit,medium,2,3,true,true,true,52,0,110.16,368.19,514.22
2026-01-03T05:15:00Z,member_search,tiny,3,6,false,false,false,31,0,75.39,280.91,393.61
2026-01-03T05:20:00Z,statement_lookup,medium,3,1,false,false,false,43,4,117.72,220.84,368.88
2026-01-03T05:25:00Z,account_summary,medium,1,2,true,true,true,35,0,93.22,299.64,563.03
2026-01-03T05:30:00Z,verification_audit,small,1,4,false,true,false,36,0,118.82,385.05,420.43
2026-01-03T05:35:00Z,transaction_history,medium,2,2,false,false,false,31,0,81.31,209.57,426.28
2026-01-03T05:40:00Z,member_search,very_large,1,3,true,true,false,47,1,138.24,272.04,1313.23
2026-01-03T05:45:00Z,transfer_history,medium,3,5,true,false,false,49,5,186.19,251.29,645.15
2026-01-03T05:50:00Z,member_search,medium,0,2,true,false,false,48,8,147.05,290.70,514.56
2026-01-03T05:55:00Z,transaction_history,small,3,4,true,false,false,48,8,189.70,290.64,493.84
2026-01-03T06:00:00Z,transaction_history,large,3,3,false,false,false,48,7,188.58,333.86,980.63
2026-01-03T06:05:00Z,transaction_history,medium,0,5,false,false,false,37,0,145.24,333.40,385.47
2026-01-03T06:10:00Z,member_search,small,0,5,false,true,true,39,3,123.21,261.68,333.62
2026-01-03T06:15:00Z,account_summary,small,4,2,false,true,true,52,1,112.99,300.28,473.23
2026-01-03T06:20:00Z,member_search,small,3,6,true,true,false,26,0,87.55,256.87,498.51
2026-01-03T06:25:00Z,member_search,large,4,4,false,false,false,42,0,115.15,287.28,863.29
2026-01-03T06:30:00Z,transaction_history,tiny,4,1,false,false,false,34,0,96.83,287.42,316.15
2026-01-03T06:35:00Z,transfer_history,large,3,3,false,false,false,18,0,65.86,189.69,656.91
2026-01-03T06:40:00Z,transfer_history,tiny,3,5,false,true,true,42,2,144.17,391.39,358.49
2026-01-03T06:45:00Z,transfer_history,small,4,3,true,true,false,26,0,72.59,350.70,671.86
2026-01-03T06:50:00Z,member_search,small,0,2,true,false,false,36,0,112.53,311.21,264.35
2026-01-03T06:55:00Z,transaction_history,small,1,3,false,false,false,37,0,144.66,251.02,231.21
2026-01-03T07:00:00Z,transaction_history,medium,0,4,true,false,false,35,1,76.54,397.87,394.02
2026-01-03T07:05:00Z,transaction_history,small,2,2,false,false,false,32,0,104.46,385.15,462.38
2026-01-03T07:10:00Z,verification_audit,small,4,5,false,false,false,49,5,137.30,426.85,576.03
2026-01-03T07:15:00Z,transaction_history,small,0,4,false,false,false,53,8,179.65,451.58,170.70
2026-01-03T07:20:00Z,statement_lookup,small,1,2,false,false,false,38,0,91.90,409.40,207.98
2026-01-03T07:25:00Z,transfer_history,large,4,1,false,false,false,40,5,128.37,420.02,771.63
2026-01-03T07:30:00Z,statement_lookup,medium,4,1,false,true,true,31,0,83.34,375.08,476.77
2026-01-03T07:35:00Z,account_summary,small,4,2,false,true,true,31,0,116.86,409.68,509.49
2026-01-03T07:40:00Z,transaction_history,medium,3,6,true,false,false,48,3,154.14,414.85,523.88
2026-01-03T07:45:00Z,transaction_history,medium,2,2,false,false,false,42,7,153.57,337.61,549.58
2026-01-03T07:50:00Z,transaction_history,medium,3,6,true,false,false,52,5,163.87,474.57,677.26
2026-01-03T07:55:00Z,member_search,tiny,4,4,false,true,true,33,0,124.39,466.04,496.26
2026-01-03T08:00:00Z,account_summary,medium,0,1,true,false,false,58,2,139.58,688.50,436.67
2026-01-03T08:05:00Z,transaction_history,small,1,3,true,false,false,50,3,150.91,554.19,453.77
2026-01-03T08:10:00Z,transfer_history,very_large,3,2,false,true,true,52,5,160.71,490.08,1363.39
2026-01-03T08:15:00Z,transfer_history,large,0,2,false,false,false,53,0,146.38,604.21,554.15
2026-01-03T08:20:00Z,transfer_history,medium,0,3,true,false,false,57,0,154.14,523.50,449.20
2026-01-03T08:25:00Z,transaction_history,medium,0,6,false,false,false,47,9,178.16,529.01,476.30
2026-01-03T08:30:00Z,transaction_history,medium,2,1,true,false,false,60,3,186.54,579.75,529.97
2026-01-03T08:35:00Z,statement_lookup,very_large,4,3,true,false,false,25,0,78.94,490.35,1341.80
2026-01-03T08:40:00Z,transfer_history,small,4,4,false,false,false,47,0,126.82,686.84,500.94
2026-01-03T08:45:00Z,transaction_history,small,2,6,true,false,false,59,8,197.71,549.95,704.65
2026-01-03T08:50:00Z,transaction_history,large,4,6,true,false,false,63,7,182.64,504.75,1181.71
2026-01-03T08:55:00Z,transaction_history,small,0,2,true,false,false,50,3,164.16,626.76,373.95
2026-01-03T09:00:00Z,member_search,very_large,2,3,false,false,false,43,8,126.60,581.50,1317.09
2026-01-03T09:05:00Z,statement_lookup,small,3,6,false,true,true,65,2,175.12,660.72,705.24
2026-01-03T09:10:00Z,transaction_history,large,0,3,false,false,false,61,5,172.99,637.93,714.21
2026-01-03T09:15:00Z,transaction_history,small,2,4,false,true,false,59,8,179.82,646.17,567.00
2026-01-03T09:20:00Z,transfer_history,large,2,3,true,true,true,57,2,151.60,651.10,1055.46
2026-01-03T09:25:00Z,statement_lookup,large,2,5,true,true,false,72,19,223.01,609.61,1127.69
2026-01-03T09:30:00Z,account_summary,medium,1,4,false,false,false,53,3,163.81,595.60,530.20
2026-01-03T09:35:00Z,transaction_history,very_large,2,3,true,false,false,62,14,215.24,690.60,1549.99
2026-01-03T09:40:00Z,statement_lookup,medium,0,2,false,false,false,48,7,151.58,682.37,532.04
2026-01-03T09:45:00Z,transaction_history,small,4,1,true,true,false,61,0,132.83,657.56,643.99
2026-01-03T09:50:00Z,member_search,tiny,1,5,false,true,true,48,0,137.90,628.80,430.99
2026-01-03T09:55:00Z,verification_audit,small,3,3,true,true,true,55,4,168.24,629.30,527.75
2026-01-03T10:00:00Z,account_summary,very_large,4,1,true,false,false,67,3,155.09,761.78,1495.58
2026-01-03T10:05:00Z,transaction_history,tiny,0,4,false,false,false,80,15,261.89,721.31,724.42
2026-01-03T10:10:00Z,statement_lookup,large,2,3,false,false,false,65,0,158.57,734.10,793.97
2026-01-03T10:15:00Z,verification_audit,large,4,6,false,false,false,68,11,216.52,751.47,1133.44
2026-01-03T10:20:00Z,transfer_history,very_large,4,1,false,false,false,67,13,205.81,714.40,1239.71
2026-01-03T10:25:00Z,transfer_history,tiny,1,3,false,true,true,62,0,139.81,653.23,431.87
2026-01-03T10:30:00Z,member_search,small,3,6,true,false,false,51,3,144.57,739.35,529.43
2026-01-03T10:35:00Z,account_summary,small,2,2,true,false,false,72,17,229.12,745.02,795.20
2026-01-03T10:40:00Z,statement_lookup,small,4,2,true,false,false,48,4,156.30,651.56,411.43
2026-01-03T10:45:00Z,member_search,large,0,6,false,true,true,63,13,215.21,692.20,954.39
2026-01-03T10:50:00Z,transaction_history,medium,4,2,false,true,false,60,16,203.91,732.33,1237.97
2026-01-03T10:55:00Z,statement_lookup,large,0,2,false,false,false,71,9,212.98,715.67,898.26
2026-01-03T11:00:00Z,member_search,tiny,3,4,false,false,false,66,9,186.11,794.09,648.52
2026-01-03T11:05:00Z,member_search,small,1,4,true,true,true,82,24,317.76,824.35,1138.01
2026-01-03T11:10:00Z,transaction_history,medium,4,4,true,false,false,57,12,177.90,785.66,737.40
2026-01-03T11:15:00Z,account_summary,small,4,6,false,false,false,70,8,204.84,887.44,557.30
2026-01-03T11:20:00Z,member_search,small,2,4,false,true,true,57,9,173.94,744.43,707.12
2026-01-03T11:25:00Z,transaction_history,medium,0,5,false,false,false,76,17,276.24,756.39,666.11
2026-01-03T11:30:00Z,account_summary,very_large,1,6,true,false,false,77,17,266.40,731.55,1483.81
2026-01-03T11:35:00Z,transfer_history,small,1,1,true,true,true,54,4,134.91,739.77,667.31
2026-01-03T11:40:00Z,transaction_history,small,1,5,true,true,true,53,0,147.46,711.76,539.71
2026-01-03T11:45:00Z,transfer_history,very_large,3,2,true,false,false,91,23,307.33,843.04,2413.47
2026-01-03T11:50:00Z,transaction_history,medium,4,1,true,false,false,72,2,179.93,863.61,846.71
2026-01-03T11:55:00Z,member_search,small,1,1,false,false,false,43,1,100.27,743.00,465.85
2026-01-03T12:00:00Z,statement_lookup,tiny,2,4,false,false,false,62,11,197.43,751.23,487.71
2026-01-03T12:05:00Z,member_search,medium,1,1,true,true,true,78,11,234.41,877.30,988.15
2026-01-03T12:10:00Z,transaction_history,medium,4,4,false,false,false,67,1,174.83,855.91,722.54
2026-01-03T12:15:00Z,verification_audit,large,0,6,false,true,false,62,8,194.78,814.94,968.36
2026-01-03T12:20:00Z,transfer_history,small,2,4,true,false,false,66,11,203.00,814.84,552.40
2026-01-03T12:25:00Z,statement_lookup,tiny,2,5,false,false,false,79,13,265.27,839.03,804.91
2026-01-03T12:30:00Z,transfer_history,very_large,3,5,true,false,false,56,0,142.34,738.58,1261.23
2026-01-03T12:35:00Z,account_summary,tiny,3,4,false,false,false,76,11,221.17,821.41,625.40
2026-01-03T12:40:00Z,transfer_history,medium,3,2,true,true,true,77,8,221.18,914.02,975.24
2026-01-03T12:45:00Z,transfer_history,small,4,5,true,false,false,79,12,256.87,854.98,727.60
2026-01-03T12:50:00Z,transaction_history,large,3,6,false,true,true,70,11,198.84,885.64,1112.62
2026-01-03T12:55:00Z,transfer_history,tiny,0,5,false,false,false,70,16,226.56,842.08,517.26
2026-01-03T13:00:00Z,verification_audit,very_large,2,4,false,false,false,74,6,219.52,842.47,1356.59
2026-01-03T13:05:00Z,transaction_history,small,1,2,true,false,false,56,0,132.86,675.61,475.66
2026-01-03T13:10:00Z,transaction_history,small,2,6,false,true,true,53,5,176.40,829.16,755.81
2026-01-03T13:15:00Z,member_search,tiny,0,1,true,true,true,58,11,214.10,740.11,541.74
2026-01-03T13:20:00Z,statement_lookup,large,3,6,true,false,false,80,19,254.11,773.77,1795.18
2026-01-03T13:25:00Z,member_search,medium,4,1,false,false,false,71,6,188.91,743.78,796.06
2026-01-03T13:30:00Z,member_search,very_large,2,4,false,false,false,64,4,151.36,825.34,1360.54
2026-01-03T13:35:00Z,verification_audit,large,3,4,false,true,true,66,16,210.59,805.48,1475.04
2026-01-03T13:40:00Z,transaction_history,medium,4,3,true,false,false,71,8,221.71,780.89,757.98
2026-01-03T13:45:00Z,statement_lookup,large,0,3,false,true,true,70,16,191.06,780.33,1036.86
2026-01-03T13:50:00Z,verification_audit,medium,1,4,false,false,false,76,21,271.68,837.51,868.21
2026-01-03T13:55:00Z,transfer_history,large,0,6,false,true,true,64,10,229.88,828.79,941.96
2026-01-03T14:00:00Z,member_search,medium,2,2,true,false,false,54,4,151.04,705.35,676.59
2026-01-03T14:05:00Z,account_summary,very_large,1,6,false,false,false,57,1,126.44,737.20,861.73
2026-01-03T14:10:00Z,account_summary,medium,2,2,false,false,false,62,12,200.84,681.96,618.24
2026-01-03T14:15:00Z,account_summary,very_large,1,1,false,false,false,59,12,187.46,807.43,1195.49
2026-01-03T14:20:00Z,account_summary,medium,4,1,true,false,false,71,15,252.55,704.68,905.75
2026-01-03T14:25:00Z,transaction_history,tiny,4,2,false,true,true,60,9,183.28,699.10,653.81
2026-01-03T14:30:00Z,verification_audit,tiny,3,2,true,false,false,64,14,213.72,725.65,769.87
2026-01-03T14:35:00Z,transfer_history,medium,2,2,true,false,false,77,16,258.51,887.43,850.56
2026-01-03T14:40:00Z,verification_audit,very_large,2,5,false,false,false,69,12,218.04,708.81,1166.88
2026-01-03T14:45:00Z,transfer_history,small,3,6,true,false,false,61,1,161.42,746.71,550.46
2026-01-03T14:50:00Z,account_summary,small,2,6,false,false,false,62,1,185.47,779.91,550.51
2026-01-03T14:55:00Z,transaction_history,large,2,6,true,true,true,73,10,194.16,743.61,1340.02
2026-01-03T15:00:00Z,account_summary,medium,1,1,false,false,false,65,11,221.77,648.28,490.82
2026-01-03T15:05:00Z,account_summary,medium,2,6,false,false,false,46,4,119.14,647.25,337.79
2026-01-03T15:10:00Z,statement_lookup,medium,1,3,true,true,true,48,8,185.44,706.69,535.29
2026-01-03T15:15:00Z,transaction_history,large,1,5,false,true,true,72,11,249.08,719.85,1044.46
2026-01-03T15:20:00Z,statement_lookup,large,2,6,false,false,false,52,0,121.43,683.90,666.26
2026-01-03T15:25:00Z,account_summary,medium,4,2,true,false,false,67,3,152.27,700.83,443.57
2026-01-03T15:30:00Z,transfer_history,large,1,5,true,true,false,54,3,144.97,680.71,993.29
2026-01-03T15:35:00Z,account_summary,medium,4,6,false,false,false,58,8,169.55,672.49,665.32
2026-01-03T15:40:00Z,transaction_history,small,2,5,false,false,false,62,14,189.87,614.42,558.84
2026-01-03T15:45:00Z,transaction_history,small,4,4,true,true,true,66,11,188.49,680.58,962.37
2026-01-03T15:50:00Z,statement_lookup,small,2,6,false,false,false,53,0,122.46,593.03,311.57
2026-01-03T15:55:00Z,transaction_history,large,1,1,false,false,false,58,2,153.40,658.66,610.47
2026-01-03T16:00:00Z,transaction_history,tiny,1,4,false,false,false,48,8,173.30,522.42,520.76
2026-01-03T16:05:00Z,transaction_history,small,0,4,false,false,false,50,5,173.19,475.10,472.96
2026-01-03T16:10:00Z,transaction_history,medium,2,1,true,true,false,55,6,152.84,615.40,579.34
2026-01-03T16:15:00Z,transaction_history,large,2,3,false,false,false,64,7,181.46,604.73,810.41
2026-01-03T16:20:00Z,statement_lookup,small,0,3,false,false,false,46,0,129.33,483.95,191.69
2026-01-03T16:25:00Z,statement_lookup,large,1,1,true,false,false,45,8,158.94,548.70,784.65
2026-01-03T16:30:00Z,member_search,very_large,1,3,false,false,false,56,3,164.68,542.13,1035.82
2026-01-03T16:35:00Z,account_summary,medium,4,1,true,false,false,58,10,191.28,593.83,799.95
2026-01-03T16:40:00Z,transaction_history,medium,1,5,true,false,false,47,0,101.33,576.09,294.20
2026-01-03T16:45:00Z,transaction_history,large,4,2,false,true,true,58,1,167.45,499.95,933.00
2026-01-03T16:50:00Z,statement_lookup,large,2,6,false,true,false,41,0,133.44,430.55,768.98
2026-01-03T16:55:00Z,verification_audit,large,3,4,false,true,false,50,4,99.82,547.86,1104.86
2026-01-03T17:00:00Z,member_search,medium,3,1,false,true,true,40,0,143.46,350.19,501.31
2026-01-03T17:05:00Z,statement_lookup,very_large,2,3,false,false,false,38,0,144.63,422.21,933.85
2026-01-03T17:10:00Z,member_search,large,0,6,false,true,true,35,0,101.71,352.66,680.78
2026-01-03T17:15:00Z,member_search,small,4,2,false,true,true,50,4,111.63,434.01,646.27
2026-01-03T17:20:00Z,transfer_history,small,0,2,false,false,false,46,0,120.34,386.94,167.39
2026-01-03T17:25:00Z,transaction_history,medium,4,2,false,false,false,45,4,173.11,437.54,619.73
2026-01-03T17:30:00Z,member_search,medium,3,4,false,false,false,38,0,109.08,395.35,389.09
2026-01-03T17:35:00Z,account_summary,tiny,4,4,false,false,false,42,8,173.25,431.56,422.66
2026-01-03T17:40:00Z,member_search,large,1,1,false,true,false,55,0,161.70,297.52,603.84
2026-01-03T17:45:00Z,transfer_history,medium,0,6,false,false,false,50,0,144.81,366.53,287.41
2026-01-03T17:50:00Z,transaction_history,medium,1,6,true,true,false,31,0,87.15,365.96,410.75
2026-01-03T17:55:00Z,member_search,tiny,2,6,true,true,true,47,7,147.05,479.09,689.67
2026-01-03T18:00:00Z,transaction_history,small,3,3,false,true,false,37,2,122.07,336.82,434.49
2026-01-03T18:05:00Z,member_search,tiny,0,3,false,false,false,42,0,120.52,374.25,169.30
2026-01-03T18:10:00Z,verification_audit,large,4,6,true,false,false,44,0,116.84,322.38,945.48
2026-01-03T18:15:00Z,account_summary,large,1,1,false,true,false,31,0,92.38,266.45,538.18
2026-01-03T18:20:00Z,account_summary,large,1,1,true,false,false,31,0,117.42,309.94,803.69
2026-01-03T18:25:00Z,member_search,small,2,3,false,false,false,39,0,134.21,273.46,281.63
2026-01-03T18:30:00Z,statement_lookup,very_large,3,6,false,false,false,32,0,107.67,272.44,781.88
2026-01-03T18:35:00Z,verification_audit,medium,0,1,true,false,false,34,3,93.60,278.57,391.91
2026-01-03T18:40:00Z,transaction_history,large,4,4,true,true,false,38,4,144.51,246.51,1060.42
2026-01-03T18:45:00Z,transfer_history,medium,2,3,true,false,false,40,1,155.97,275.24,541.51
2026-01-03T18:50:00Z,member_search,tiny,4,2,true,false,false,43,0,141.25,348.88,416.39
2026-01-03T18:55:00Z,transaction_history,medium,1,2,false,false,false,37,0,115.14,225.53,492.67
2026-01-03T19:00:00Z,statement_lookup,small,4,5,true,false,false,31,0,76.56,276.11,529.78
2026-01-03T19:05:00Z,transfer_history,medium,2,1,true,true,true,36,2,119.48,270.05,552.77
2026-01-03T19:10:00Z,transaction_history,small,2,5,false,true,false,32,2,122.31,331.52,357.93
2026-01-03T19:15:00Z,statement_lookup,tiny,0,4,true,false,false,32,0,110.44,253.12,223.54
2026-01-03T19:20:00Z,member_search,small,4,5,true,false,false,26,0,90.75,192.56,418.42
2026-01-03T19:25:00Z,account_summary,tiny,4,4,false,false,false,42,0,139.43,267.91,353.15
2026-01-03T19:30:00Z,transaction_history,medium,0,5,false,false,false,29,0,99.98,272.66,395.92
2026-01-03T19:35:00Z,transaction_history,medium,2,5,true,false,false,36,2,102.40,276.95,798.30
2026-01-03T19:40:00Z,member_search,small,4,4,true,false,false,34,0,92.45,273.98,548.59
2026-01-03T19:45:00Z,member_search,medium,1,1,true,false,false,26,0,95.70,232.41,366.01
2026-01-03T19:50:00Z,transaction_history,very_large,0,2,false,false,false,44,0,140.32,325.75,928.54
2026-01-03T19:55:00Z,verification_audit,small,4,3,false,true,true,58,9,171.11,455.50,803.16
2026-01-03T20:00:00Z,member_search,large,2,6,true,false,false,39,0,115.50,309.49,701.76
2026-01-03T20:05:00Z,member_search,tiny,1,6,false,false,false,35,0,115.67,277.09,281.81
2026-01-03T20:10:00Z,statement_lookup,very_large,2,1,true,false,false,43,11,176.21,247.63,1197.81
2026-01-03T20:15:00Z,statement_lookup,very_large,1,5,true,false,false,48,0,115.97,310.69,1283.04
2026-01-03T20:20:00Z,account_summary,tiny,4,1,false,true,false,33,0,69.18,256.71,345.76
2026-01-03T20:25:00Z,verification_audit,small,0,5,true,false,false,44,0,103.79,312.74,403.05
2026-01-03T20:30:00Z,statement_lookup,large,4,5,false,true,true,37,0,124.02,218.68,754.16
2026-01-03T20:35:00Z,account_summary,medium,0,2,false,false,false,31,0,94.24,316.12,341.97
2026-01-03T20:40:00Z,verification_audit,small,3,4,true,false,false,24,0,89.97,270.94,528.03
2026-01-03T20:45:00Z,member_search,medium,3,3,false,false,false,48,11,160.88,286.79,524.09
2026-01-03T20:50:00Z,member_search,large,1,4,true,true,true,44,7,159.05,357.95,952.11
2026-01-03T20:55:00Z,member_search,medium,4,6,true,false,false,42,2,152.41,209.49,755.61
2026-01-03T21:00:00Z,member_search,large,0,4,true,false,false,41,0,129.28,346.90,762.08
2026-01-03T21:05:00Z,transfer_history,large,1,3,true,false,false,29,0,99.53,294.95,765.79
2026-01-03T21:10:00Z,account_summary,tiny,1,1,false,false,false,42,0,127.74,285.02,97.11
2026-01-03T21:15:00Z,transaction_history,tiny,3,5,false,false,false,39,1,86.02,299.43,352.92
2026-01-03T21:20:00Z,transaction_history,small,1,5,false,false,false,37,0,120.30,324.70,382.13
2026-01-03T21:25:00Z,transfer_history,medium,3,2,true,false,false,24,0,78.82,278.21,447.00
2026-01-03T21:30:00Z,member_search,medium,2,3,false,false,false,55,1,130.78,381.07,443.17
2026-01-03T21:35:00Z,transaction_history,large,4,2,false,false,false,42,0,159.27,287.37,682.13
2026-01-03T21:40:00Z,account_summary,tiny,3,1,false,false,false,35,5,116.90,196.85,366.94
2026-01-03T21:45:00Z,statement_lookup,small,1,3,false,false,false,24,0,126.05,352.63,357.61
2026-01-03T21:50:00Z,transaction_history,small,2,4,true,false,false,44,0,118.19,270.30,438.93
